host_receive_iso,host_receive_unix_ms,robot_time_us,robot_elapsed_us,logical_elapsed_us,sample_period_us,sample,mode,s0,s1,s2,s3,s4,left_encoder_deg,right_encoder_deg,delta_left_encoder_deg,delta_right_encoder_deg,left_distance_m,right_distance_m,x_m,y_m,theta_deg,encoder_theta_deg,gyro_z_deg,current_state,prev_state,lost_count,left_cmd_milli,right_cmd_milli
2026-06-22T09:47:39.8734606-07:00,1782146859873,37454699,17901560,37450000,50000,358,DRIVING,125,1000,1000,1000,105,5765,7630,23,23,1.59593,2.12427,0.33135,0.02781,357.669,318.653,357.901,2,2,0,100,100
2026-06-22T09:47:39.8788849-07:00,1782146859878,37504698,17951559,37500000,50000,359,DRIVING,129,1000,1000,1000,106,5787,7654,22,24,1.60207,2.13097,0.33777,0.02758,357.901,318.990,358.113,2,2,0,100,100
2026-06-22T09:47:39.8946879-07:00,1782146859894,37554682,18001543,37550000,50000,360,DRIVING,130,1000,1000,1000,102,5809,7677,22,23,1.60822,2.13740,0.34405,0.02737,358.113,319.158,358.263,2,2,0,100,100
2026-06-22T09:47:39.9107793-07:00,1782146859910,37604701,18051562,37600000,50000,361,DRIVING,129,1000,1000,1000,109,5831,7700,22,23,1.61436,2.14382,0.35033,0.02718,358.263,319.326,358.356,2,2,0,100,100
2026-06-22T09:47:39.9268106-07:00,1782146859926,37654704,18101565,37650000,50000,362,DRIVING,119,1000,1000,845,110,5853,7723,22,23,1.62050,2.15024,0.35661,0.02700,358.356,319.495,358.433,2,2,0,100,100
2026-06-22T09:47:39.9427932-07:00,1782146859942,37704705,18151566,37700000,50000,363,DRIVING,113,1000,1000,521,98,5876,7746,23,23,1.62693,2.15667,0.36303,0.02683,358.433,319.495,358.575,2,2,0,100,100
2026-06-22T09:47:39.9584325-07:00,1782146859958,37754693,18201554,37750000,50000,364,DRIVING,134,1000,1000,267,89,5898,7769,22,23,1.63307,2.16309,0.36931,0.02667,358.575,319.663,358.722,1,2,0,-100,100
2026-06-22T09:47:39.9584325-07:00,1782146859958,37804698,18251559,37800000,50000,365,DRIVING,91,1000,1000,250,53,5897,7793,-1,24,1.63279,2.16979,0.37252,0.02660,358.722,323.874,362.381,1,1,0,-100,100
2026-06-22T09:47:39.9857935-07:00,1782146859985,37854695,18301556,37850000,50000,366,DRIVING,43,1000,1000,874,22,5884,7819,-13,26,1.62916,2.17705,0.37434,0.02667,362.381,330.442,369.646,2,1,0,100,100
2026-06-22T09:47:39.9999077-07:00,1782146859999,37904698,18351559,37900000,50000,367,DRIVING,109,1000,1000,1000,89,5891,7844,7,25,1.63112,2.18403,0.37874,0.02742,369.646,333.474,373.679,2,2,0,100,100
2026-06-22T09:47:40.0130529-07:00,1782146860013,37954702,18401563,37950000,50000,368,DRIVING,106,1000,1000,995,89,5906,7861,15,17,1.63530,2.18878,0.38308,0.02848,373.679,333.811,374.509,2,2,0,100,100
2026-06-22T09:47:40.0270568-07:00,1782146860027,38004802,18451663,38000000,50000,369,DRIVING,119,1000,1000,777,100,5924,7881,18,20,1.64033,2.19436,0.38822,0.02981,374.509,334.147,374.938,2,2,0,100,100
2026-06-22T09:47:40.0400569-07:00,1782146860040,38054695,18501556,38050000,50000,370,DRIVING,145,1000,1000,503,99,5943,7902,19,21,1.64564,2.20023,0.39362,0.03125,374.937,334.484,375.132,2,2,0,100,100
2026-06-22T09:47:40.0410573-07:00,1782146860041,38104698,18551559,38100000,50000,371,DRIVING,318,1000,1000,273,93,5963,7924,20,22,1.65122,2.20637,0.39928,0.03278,375.132,334.821,375.599,1,2,0,-100,100
2026-06-22T09:47:40.0629216-07:00,1782146860062,38154705,18601566,38150000,50000,372,DRIVING,205,1000,1000,277,70,5963,7947,0,23,1.65122,2.21280,0.40237,0.03364,375.599,338.695,379.258,1,1,0,-100,100
2026-06-22T09:47:40.0816473-07:00,1782146860081,38204702,18651563,38200000,50000,373,DRIVING,83,1000,1000,879,64,5950,7972,-13,25,1.64759,2.21978,0.40395,0.03420,379.258,345.095,386.250,2,1,0,100,100
2026-06-22T09:47:40.0884833-07:00,1782146860088,38254691,18701552,38250000,50000,374,DRIVING,102,1000,1000,1000,84,5951,7994,1,22,1.64787,2.22592,0.40683,0.03562,386.250,348.632,391.753,2,2,0,100,100
2026-06-22T09:47:40.1042214-07:00,1782146860104,38304706,18751567,38300000,50000,375,DRIVING,98,1000,1000,1000,81,5962,8013,11,19,1.65094,2.23123,0.41040,0.03782,391.753,349.979,394.186,2,2,0,100,100
2026-06-22T09:47:40.1201951-07:00,1782146860120,38354708,18801569,38350000,50000,376,DRIVING,94,1000,1000,1000,78,5978,8033,16,20,1.65541,2.23681,0.41455,0.04064,394.186,350.653,395.035,2,2,0,100,100
2026-06-22T09:47:40.1344006-07:00,1782146860134,38404692,18851553,38400000,50000,377,DRIVING,104,1000,1000,1000,85,5997,8054,19,21,1.66072,2.24268,0.41913,0.04385,395.035,350.990,395.574,2,2,0,100,100
2026-06-22T09:47:40.1441638-07:00,1782146860144,38454698,18901559,38450000,50000,378,DRIVING,130,1000,1000,957,105,6017,8076,20,22,1.66630,2.24882,0.42390,0.04726,395.574,351.326,396.144,2,2,0,100,100
2026-06-22T09:47:40.1518477-07:00,1782146860151,38504696,18951557,38500000,50000,379,DRIVING,136,1000,1000,676,105,6037,8098,20,22,1.67189,2.25496,0.42863,0.05072,396.144,351.663,396.708,2,2,0,100,100
2026-06-22T09:47:40.1757852-07:00,1782146860175,38554691,19001552,38550000,50000,380,DRIVING,176,1000,1000,409,103,6057,8120,20,22,1.67747,2.26111,0.43333,0.05423,396.708,352.000,397.129,1,2,0,-100,100
2026-06-22T09:47:40.1838060-07:00,1782146860183,38604685,19051546,38600000,50000,381,DRIVING,97,1000,1000,513,67,6055,8143,-2,23,1.67691,2.26753,0.43567,0.05600,397.129,356.211,400.736,2,1,0,100,100
2026-06-22T09:47:40.2038704-07:00,1782146860203,38654698,19101559,38650000,50000,382,DRIVING,120,1000,1000,784,102,6060,8167,5,24,1.67831,2.27423,0.43874,0.05864,400.736,359.411,405.127,2,2,0,100,100
2026-06-22T09:47:40.2148173-07:00,1782146860214,38704695,19151556,38700000,50000,383,DRIVING,126,1000,1000,710,105,6073,8188,13,21,1.68194,2.28010,0.44209,0.06200,405.127,360.758,406.567,2,2,0,100,100
2026-06-22T09:47:40.2299860-07:00,1782146860229,38754697,19201558,38750000,50000,384,DRIVING,131,1000,1000,541,103,6091,8208,18,20,1.68697,2.28568,0.44574,0.06586,406.567,361.095,407.267,2,2,0,100,100
2026-06-22T09:47:40.2299860-07:00,1782146860229,38804686,19251547,38800000,50000,385,DRIVING,159,1000,1000,354,105,6109,8228,18,20,1.69199,2.29127,0.44934,0.06975,407.267,361.432,407.649,1,2,0,-100,100
2026-06-22T09:47:40.2460277-07:00,1782146860246,38854691,19301552,38850000,50000,386,DRIVING,98,1000,1000,414,77,6108,8251,-1,23,1.69171,2.29769,0.45141,0.07202,407.649,365.474,411.149,1,1,0,-100,100
2026-06-22T09:47:40.2620796-07:00,1782146860262,38904698,19351559,38900000,50000,387,DRIVING,81,1000,1000,1000,63,6094,8275,-14,24,1.68780,2.30439,0.45228,0.07311,411.149,371.874,418.497,2,1,0,100,100
2026-06-22T09:47:40.2857665-07:00,1782146860285,38954698,19401559,38950000,50000,388,DRIVING,112,1000,1000,1000,92,6097,8299,3,24,1.68864,2.31109,0.45425,0.07632,418.497,375.411,423.231,2,2,0,100,100
2026-06-22T09:47:40.2959326-07:00,1782146860295,39004797,19451658,39000000,50000,389,DRIVING,116,1000,1000,1000,98,6109,8318,12,19,1.69199,2.31640,0.45620,0.08019,423.231,376.590,424.466,2,2,0,100,100
2026-06-22T09:47:40.3131390-07:00,1782146860313,39054699,19501560,39050000,50000,390,DRIVING,116,1000,1000,1000,96,6126,8338,17,20,1.69674,2.32198,0.45843,0.08485,424.466,377.095,425.129,2,2,0,100,100
2026-06-22T09:47:40.3231360-07:00,1782146860323,39104702,19551563,39100000,50000,391,DRIVING,123,1000,1000,998,102,6145,8359,19,21,1.70205,2.32785,0.46078,0.08992,425.129,377.432,425.499,2,2,0,100,100
2026-06-22T09:47:40.3392523-07:00,1782146860339,39154694,19601555,39150000,50000,392,DRIVING,125,1000,1000,842,102,6165,8380,20,21,1.70763,2.33371,0.46315,0.09513,425.499,377.600,425.903,2,2,0,100,100
2026-06-22T09:47:40.3451468-07:00,1782146860345,39204693,19651554,39200000,50000,393,DRIVING,130,1000,1000,636,100,6185,8402,20,22,1.71322,2.33985,0.46555,0.10048,425.903,377.937,426.356,2,2,0,100,100
2026-06-22T09:47:40.3600873-07:00,1782146860360,39254705,19701566,39250000,50000,394,DRIVING,131,1000,1000,417,98,6205,8424,20,22,1.71880,2.34600,0.46790,0.10585,426.356,378.274,426.736,1,2,0,-100,100
2026-06-22T09:47:40.3806259-07:00,1782146860380,39304701,19751562,39300000,50000,395,DRIVING,100,1000,1000,518,74,6205,8446,0,22,1.71880,2.35214,0.46911,0.10867,426.736,381.979,429.961,2,1,0,100,100
2026-06-22T09:47:40.3931737-07:00,1782146860393,39354715,19801576,39350000,50000,396,DRIVING,129,1000,1000,806,106,6213,8470,8,24,1.72103,2.35884,0.47064,0.11287,429.961,384.674,434.128,2,2,0,100,100
2026-06-22T09:47:40.4049204-07:00,1782146860404,39404691,19851552,39400000,50000,397,DRIVING,129,1000,1000,693,100,6228,8492,15,22,1.72522,2.36499,0.47205,0.11784,434.128,385.853,435.479,2,2,0,100,100
2026-06-22T09:47:40.4220660-07:00,1782146860422,39454699,19901560,39450000,50000,398,DRIVING,130,1000,1000,523,99,6245,8512,17,20,1.72997,2.37057,0.47335,0.12284,435.479,386.358,435.964,2,2,0,100,100
2026-06-22T09:47:40.4320662-07:00,1782146860432,39504689,19951550,39500000,50000,399,DRIVING,145,1000,1000,325,96,6265,8534,20,22,1.73556,2.37672,0.47477,0.12853,435.964,386.695,436.277,1,2,0,-100,100
2026-06-22T09:47:40.4477081-07:00,1782146860447,39554692,20001553,39550000,50000,400,DRIVING,101,1000,1000,343,68,6263,8556,-2,22,1.73500,2.38286,0.47543,0.13124,436.277,390.737,439.570,1,1,0,-100,100
2026-06-22T09:47:40.4477081-07:00,1782146860447,39604699,20051560,39600000,50000,401,DRIVING,84,1000,1000,936,63,6250,8580,-13,24,1.73137,2.38956,0.47571,0.13275,439.570,396.969,446.462,2,1,0,100,100
2026-06-22T09:47:40.4736968-07:00,1782146860473,39654694,20101555,39650000,50000,402,DRIVING,131,1000,1000,1000,107,6253,8602,3,22,1.73221,2.39571,0.47593,0.13624,446.462,400.169,451.383,2,2,0,100,100
2026-06-22T09:47:40.4904458-07:00,1782146860490,39704694,20151555,39700000,50000,403,DRIVING,127,1000,1000,1000,103,6265,8620,12,18,1.73556,2.40073,0.47583,0.14043,451.383,401.179,452.960,2,2,0,100,100
2026-06-22T09:47:40.5032189-07:00,1782146860503,39754693,20201554,39750000,50000,404,DRIVING,125,1000,1000,980,99,6282,8641,17,21,1.74030,2.40660,0.47555,0.14573,452.960,401.853,453.513,2,2,0,100,100
2026-06-22T09:47:40.5175345-07:00,1782146860517,39804698,20251559,39800000,50000,405,DRIVING,125,1000,1000,741,95,6301,8662,19,21,1.74561,2.41246,0.47521,0.15130,453.513,402.190,453.742,2,2,0,100,100
2026-06-22T09:47:40.5311942-07:00,1782146860531,39854699,20301560,39850000,50000,406,DRIVING,123,1000,1000,467,93,6322,8684,21,22,1.75147,2.41860,0.47482,0.15729,453.742,402.358,453.912,1,2,0,-100,100
2026-06-22T09:47:40.5421974-07:00,1782146860542,39904691,20351552,39900000,50000,407,DRIVING,97,1000,1000,543,74,6321,8706,-1,22,1.75119,2.42475,0.47462,0.16022,453.912,406.232,457.119,2,1,0,100,100
2026-06-22T09:47:40.5580341-07:00,1782146860558,39954695,20401556,39950000,50000,408,DRIVING,126,1000,1000,773,100,6328,8730,7,24,1.75315,2.43145,0.47408,0.16451,457.119,409.095,461.192,2,2,0,100,100
2026-06-22T09:47:40.5580341-07:00,1782146860558,40004789,20451650,40000000,50000,409,DRIVING,127,1000,1000,619,103,6341,8750,13,20,1.75678,2.43703,0.47319,0.16903,461.192,410.274,462.483,2,2,0,100,100
2026-06-22T09:47:40.5738631-07:00,1782146860573,40054695,20501556,40050000,50000,410,DRIVING,130,1000,1000,403,99,6360,8770,19,20,1.76208,2.44262,0.47201,0.17435,462.483,410.442,463.027,1,2,0,-100,100
2026-06-22T09:47:40.5896627-07:00,1782146860589,40104696,20551557,40100000,50000,411,DRIVING,102,1000,1000,433,77,6358,8792,-2,22,1.76153,2.44876,0.47138,0.17707,463.027,414.484,466.265,1,1,0,-100,100
2026-06-22T09:47:40.6057278-07:00,1782146860605,40154697,20601558,40150000,50000,412,DRIVING,98,1000,1000,981,84,6344,8816,-14,24,1.75762,2.45547,0.47099,0.17841,466.265,420.884,473.188,2,1,0,100,100
2026-06-22T09:47:40.6249361-07:00,1782146860624,40204691,20651552,40200000,50000,413,DRIVING,122,1000,1000,1000,112,6347,8838,3,22,1.75845,2.46161,0.46962,0.18162,473.188,424.084,478.594,2,2,0,100,100
2026-06-22T09:47:40.6402622-07:00,1782146860640,40254698,20701559,40250000,50000,414,DRIVING,123,1000,1000,1000,112,6359,8857,12,19,1.76181,2.46691,0.46754,0.18542,478.594,425.263,480.562,2,2,0,100,100
2026-06-22T09:47:40.6504677-07:00,1782146860650,40304697,20751558,40300000,50000,415,DRIVING,123,1000,1000,1000,110,6375,8878,16,21,1.76627,2.47278,0.46492,0.18987,480.562,426.105,481.313,2,2,0,100,100
2026-06-22T09:47:40.6665768-07:00,1782146860666,40354707,20801568,40350000,50000,416,DRIVING,123,1000,1000,1000,106,6394,8899,19,21,1.77158,2.47864,0.46202,0.19464,481.313,426.442,481.822,2,2,0,100,100
2026-06-22T09:47:40.6738151-07:00,1782146860673,40404698,20851559,40400000,50000,417,DRIVING,127,1000,1000,964,115,6414,8920,20,21,1.77716,2.48451,0.45900,0.19950,481.822,426.611,482.102,2,2,0,100,100
2026-06-22T09:47:40.6822418-07:00,1782146860682,40454697,20901558,40450000,50000,418,DRIVING,129,1000,1000,744,112,6434,8942,20,22,1.78275,2.49065,0.45588,0.20447,482.102,426.947,482.270,2,2,0,100,100
2026-06-22T09:47:40.7076241-07:00,1782146860707,40504693,20951554,40500000,50000,419,DRIVING,137,1000,1000,438,112,6454,8963,20,21,1.78833,2.49652,0.45282,0.20931,482.270,427.116,482.519,1,2,0,-100,100
2026-06-22T09:47:40.7137520-07:00,1782146860713,40554696,21001557,40550000,50000,420,DRIVING,104,1000,1000,521,79,6453,8986,-1,23,1.78806,2.50294,0.45117,0.21190,482.519,431.158,486.061,2,1,0,100,100
2026-06-22T09:47:40.7294969-07:00,1782146860729,40604699,21051560,40600000,50000,421,DRIVING,134,1000,1000,798,109,6457,9011,4,25,1.78917,2.50992,0.44879,0.21517,486.061,434.695,490.770,2,2,0,100,100
2026-06-22T09:47:40.7495154-07:00,1782146860749,40654699,21101560,40650000,50000,422,DRIVING,130,1000,1000,731,105,6470,9032,13,21,1.79280,2.51578,0.44569,0.21877,490.770,436.042,492.539,2,2,0,100,100
2026-06-22T09:47:40.7595151-07:00,1782146860759,40704704,21151565,40700000,50000,423,DRIVING,134,1000,1000,533,107,6488,9054,18,22,1.79783,2.52193,0.44191,0.22288,492.539,436.716,493.323,2,2,0,100,100
2026-06-22T09:47:40.7754380-07:00,1782146860775,40754702,21201563,40750000,50000,424,DRIVING,179,1000,1000,354,107,6507,9075,19,21,1.80313,2.52779,0.43808,0.22695,493.323,437.053,493.899,1,2,0,-100,100
2026-06-22T09:47:40.7754380-07:00,1782146860775,40804696,21251557,40800000,50000,425,DRIVING,130,1000,1000,371,84,6505,9097,-2,22,1.80258,2.53394,0.43614,0.22896,493.899,441.095,497.516,1,1,0,-100,100
2026-06-22T09:47:40.7913259-07:00,1782146860791,40854696,21301557,40850000,50000,426,DRIVING,100,1000,1000,908,81,6493,9122,-12,25,1.79923,2.54092,0.43481,0.23019,497.516,447.326,504.677,2,1,0,100,100
2026-06-22T09:47:40.8165336-07:00,1782146860816,40904701,21351562,40900000,50000,427,DRIVING,123,1000,1000,1000,107,6495,9146,2,24,1.79978,2.54762,0.43184,0.23228,504.677,451.032,509.716,2,2,0,100,100
2026-06-22T09:47:40.8226637-07:00,1782146860822,40954685,21401546,40950000,50000,428,DRIVING,125,1000,1000,1000,105,6507,9166,12,20,1.80313,2.55320,0.42799,0.23454,509.716,452.379,511.422,2,2,0,100,100
2026-06-22T09:47:40.8436782-07:00,1782146860843,41004800,21451661,41000000,50000,429,DRIVING,127,1000,1000,839,106,6524,9187,17,21,1.80788,2.55907,0.42333,0.23708,511.422,453.053,512.059,2,2,0,100,100
2026-06-22T09:47:40.8590457-07:00,1782146860859,41054707,21501568,41050000,50000,430,DRIVING,130,1000,1000,550,99,6544,9208,20,21,1.81347,2.56493,0.41827,0.23976,512.059,453.221,512.451,2,2,0,100,100
2026-06-22T09:47:40.8702319-07:00,1782146860870,41104702,21551563,41100000,50000,431,DRIVING,177,1000,1000,303,100,6563,9230,19,22,1.81877,2.57108,0.41319,0.24241,512.451,453.726,512.978,1,2,0,-100,100
2026-06-22T09:47:40.8861380-07:00,1782146860886,41154710,21601571,41150000,50000,432,DRIVING,119,1000,1000,303,68,6563,9254,0,24,1.81877,2.57778,0.41021,0.24393,512.977,457.769,516.495,1,1,0,-100,100
2026-06-22T09:47:40.8949908-07:00,1782146860894,41204700,21651561,41200000,50000,433,DRIVING,77,1000,1000,897,58,6552,9278,-11,24,1.81570,2.58448,0.40854,0.24465,516.495,463.663,523.191,2,1,0,100,100
2026-06-22T09:47:40.9097571-07:00,1782146860909,41254701,21701562,41250000,50000,434,DRIVING,131,1000,1000,1000,112,6557,9303,5,25,1.81710,2.59146,0.40453,0.24586,523.191,467.032,527.613,2,2,0,100,100
2026-06-22T09:47:40.9222459-07:00,1782146860922,41304695,21751556,41300000,50000,435,DRIVING,134,1000,1000,1000,115,6570,9321,13,18,1.82073,2.59649,0.40031,0.24679,527.613,467.874,528.938,2,2,0,100,100
2026-06-22T09:47:40.9361372-07:00,1782146860936,41354709,21801570,41350000,50000,436,DRIVING,131,1000,1000,973,99,6588,9342,18,21,1.82575,2.60235,0.39496,0.24784,528.938,468.379,529.599,2,2,0,100,100
2026-06-22T09:47:40.9537917-07:00,1782146860953,41404691,21851552,41400000,50000,437,DRIVING,123,1000,1000,793,89,6608,9365,20,23,1.83134,2.60878,0.38906,0.24892,529.599,468.884,530.119,2,2,0,100,100
2026-06-22T09:47:40.9681020-07:00,1782146860968,41454698,21901559,41450000,50000,438,DRIVING,111,1000,1000,611,77,6629,9387,21,22,1.83720,2.61492,0.38314,0.24995,530.119,469.053,530.562,2,2,0,100,100
2026-06-22T09:47:40.9796163-07:00,1782146860979,41504709,21951570,41500000,50000,439,DRIVING,105,1000,1000,432,68,6650,9410,21,23,1.84307,2.62134,0.37708,0.25096,530.562,469.390,530.759,1,2,0,-100,100
2026-06-22T09:47:40.9953756-07:00,1782146860995,41554704,22001565,41550000,50000,440,DRIVING,55,1000,1000,727,35,6649,9433,-1,23,1.84279,2.62776,0.37405,0.25145,530.759,473.432,533.699,2,1,0,100,100
2026-06-22T09:47:40.9953756-07:00,1782146860995,41604695,22051556,41600000,50000,441,DRIVING,66,1000,1000,1000,46,6657,9456,8,23,1.84502,2.63419,0.36975,0.25193,533.699,475.958,537.520,2,2,0,100,100
2026-06-22T09:47:41.0110150-07:00,1782146861011,41654704,22101565,41650000,50000,442,DRIVING,93,1000,1000,1000,75,6674,9477,17,21,1.84977,2.64005,0.36445,0.25216,537.520,476.632,538.566,2,2,0,100,100
2026-06-22T09:47:41.0266800-07:00,1782146861026,41704708,22151569,41700000,50000,443,DRIVING,98,1000,1000,1000,79,6691,9496,17,19,1.85452,2.64536,0.35942,0.25228,538.566,476.969,538.902,2,2,0,100,100
2026-06-22T09:47:41.0496334-07:00,1782146861049,41754699,22201560,41750000,50000,444,DRIVING,100,1000,1000,1000,84,6709,9517,18,21,1.85954,2.65122,0.35398,0.25239,538.902,477.474,539.143,2,2,0,100,100
2026-06-22T09:47:41.0626383-07:00,1782146861062,41804703,22251564,41800000,50000,445,DRIVING,106,1000,1000,1000,89,6728,9538,19,21,1.86485,2.65709,0.34839,0.25247,539.143,477.811,539.441,2,2,0,100,100
2026-06-22T09:47:41.0762353-07:00,1782146861076,41854700,22301561,41850000,50000,446,DRIVING,75,1000,1000,1000,60,6746,9557,18,19,1.86988,2.66239,0.34323,0.25252,539.441,477.979,540.036,2,2,0,100,100
2026-06-22T09:47:41.0892409-07:00,1782146861089,41904694,22351555,41900000,50000,447,DRIVING,105,1000,1000,1000,85,6765,9579,19,22,1.87518,2.66854,0.33750,0.25252,540.036,478.484,540.587,2,2,0,100,100
2026-06-22T09:47:41.1017920-07:00,1782146861101,41954699,22401560,41950000,50000,448,DRIVING,116,1000,1000,1000,96,6784,9601,19,22,1.88049,2.67468,0.33178,0.25246,540.587,478.990,540.943,2,2,0,100,100
2026-06-22T09:47:41.1066740-07:00,1782146861106,42004794,22451655,42000000,50000,449,DRIVING,123,1000,1000,1000,102,6803,9622,19,21,1.88579,2.68054,0.32619,0.25237,540.943,479.327,541.349,2,2,0,100,100
2026-06-22T09:47:41.1298242-07:00,1782146861129,42054694,22501555,42050000,50000,450,DRIVING,126,1000,1000,1000,110,6822,9642,19,20,1.89110,2.68613,0.32075,0.25224,541.348,479.495,541.714,2,2,0,100,100
2026-06-22T09:47:41.1364552-07:00,1782146861136,42104703,22551564,42100000,50000,451,DRIVING,125,1000,1000,1000,109,6841,9663,19,21,1.89640,2.69199,0.31517,0.25207,541.714,479.832,542.045,2,2,0,100,100
2026-06-22T09:47:41.1524353-07:00,1782146861152,42154701,22601562,42150000,50000,452,DRIVING,126,1000,1000,1000,115,6860,9683,19,20,1.90171,2.69758,0.30972,0.25188,542.045,480.000,542.297,2,2,0,100,100
2026-06-22T09:47:41.1681271-07:00,1782146861168,42204693,22651554,42200000,50000,453,DRIVING,123,1000,1000,1000,109,6879,9704,19,21,1.90702,2.70344,0.30414,0.25165,542.297,480.337,542.533,2,2,0,100,100
2026-06-22T09:47:41.1863667-07:00,1782146861186,42254694,22701555,42250000,50000,454,DRIVING,127,1000,1000,1000,103,6898,9726,19,22,1.91232,2.70959,0.29843,0.25140,542.533,480.842,542.909,2,2,0,100,100
2026-06-22T09:47:41.1983643-07:00,1782146861198,42304696,22751557,42300000,50000,455,DRIVING,126,1000,1000,1000,105,6917,9748,19,22,1.91763,2.71573,0.29271,0.25111,542.909,481.348,543.328,2,2,0,100,100
2026-06-22T09:47:41.2140298-07:00,1782146861214,42354696,22801557,42350000,50000,456,DRIVING,125,1000,1000,1000,106,6937,9769,20,21,1.92321,2.72159,0.28699,0.25078,543.328,481.516,543.657,2,2,0,100,100
2026-06-22T09:47:41.2140298-07:00,1782146861214,42404694,22851555,42400000,50000,457,DRIVING,127,1000,1000,1000,106,6957,9790,20,21,1.92880,2.72746,0.28128,0.25041,543.657,481.684,543.914,2,2,0,100,100
2026-06-22T09:47:41.2348805-07:00,1782146861234,42454691,22901552,42450000,50000,458,DRIVING,125,1000,1000,1000,105,6976,9810,19,20,1.93410,2.73304,0.27585,0.25004,543.914,481.853,544.142,2,2,0,100,100
2026-06-22T09:47:41.2458291-07:00,1782146861245,42504698,22951559,42500000,50000,459,DRIVING,120,1000,1000,1000,109,6996,9831,20,21,1.93969,2.73891,0.27014,0.24963,544.142,482.021,544.409,2,2,0,100,100
2026-06-22T09:47:41.2615383-07:00,1782146861261,42554704,23001565,42550000,50000,460,DRIVING,119,1000,1000,1000,107,7015,9852,19,21,1.94499,2.74477,0.26457,0.24920,544.409,482.358,544.656,2,2,0,100,100
2026-06-22T09:47:41.2809889-07:00,1782146861280,42604708,23051569,42600000,50000,461,DRIVING,120,1000,1000,1000,106,7035,9873,20,21,1.95058,2.75064,0.25886,0.24873,544.656,482.526,544.824,2,2,0,100,100
2026-06-22T09:47:41.2918876-07:00,1782146861291,42654683,23101544,42650000,50000,462,DRIVING,120,1000,1000,1000,102,7054,9894,19,21,1.95589,2.75650,0.25330,0.24826,544.824,482.863,545.022,2,2,0,100,100
2026-06-22T09:47:41.3100203-07:00,1782146861310,42704703,23151564,42700000,50000,463,DRIVING,118,1000,1000,1000,107,7075,9915,21,21,1.96175,2.76236,0.24746,0.24775,545.022,482.863,545.213,2,2,0,100,100
2026-06-22T09:47:41.3162244-07:00,1782146861316,42754694,23201555,42750000,50000,464,DRIVING,119,1000,1000,1000,103,7094,9936,19,21,1.96706,2.76823,0.24189,0.24724,545.213,483.200,545.517,2,2,0,100,100
2026-06-22T09:47:41.3322671-07:00,1782146861332,42804697,23251558,42800000,50000,465,DRIVING,116,1000,1000,1000,107,7113,9957,19,21,1.97236,2.77409,0.23633,0.24671,545.517,483.537,545.862,2,2,0,100,100
2026-06-22T09:47:41.3481596-07:00,1782146861348,42854706,23301567,42850000,50000,466,DRIVING,115,1000,1000,1000,109,7132,9978,19,21,1.97767,2.77996,0.23078,0.24614,545.862,483.874,546.124,2,2,0,100,100
2026-06-22T09:47:41.3641626-07:00,1782146861364,42904703,23351564,42900000,50000,467,DRIVING,119,932,1000,1000,113,7152,9999,20,21,1.98325,2.78582,0.22509,0.24552,546.124,484.042,546.474,2,2,0,100,100
2026-06-22T09:47:41.3776303-07:00,1782146861377,42954703,23401564,42950000,50000,468,DRIVING,120,842,1000,1000,117,7171,10020,19,21,1.98856,2.79169,0.21954,0.24489,546.474,484.379,546.812,2,2,0,100,100
2026-06-22T09:47:41.3928074-07:00,1782146861392,43004794,23451655,43000000,50000,469,DRIVING,123,748,1000,1000,124,7190,10040,19,20,1.99386,2.79727,0.21413,0.24425,546.812,484.548,546.996,2,2,0,100,100
2026-06-22T09:47:41.4061310-07:00,1782146861406,43054690,23501551,43050000,50000,470,DRIVING,120,630,1000,1000,126,7209,10061,19,21,1.99917,2.80314,0.20859,0.24357,546.996,484.884,547.246,2,2,0,100,100
2026-06-22T09:47:41.4199158-07:00,1782146861419,43104693,23551554,43100000,50000,471,DRIVING,116,493,1000,1000,137,7228,10082,19,21,2.00448,2.80900,0.20305,0.24286,547.246,485.221,547.610,3,2,0,100,-100
2026-06-22T09:47:41.4199158-07:00,1782146861419,43154697,23601558,43150000,50000,472,DRIVING,87,721,1000,1000,86,7249,10082,21,0,2.01034,2.80900,0.20014,0.24248,547.610,481.684,544.875,2,3,0,100,100
2026-06-22T09:47:41.4359019-07:00,1782146861435,43204703,23651564,43200000,50000,473,DRIVING,130,1000,1000,1000,117,7270,10087,21,5,2.01620,2.81040,0.19652,0.24217,544.875,478.990,541.114,2,2,0,100,100
2026-06-22T09:47:41.4517295-07:00,1782146861451,43254698,23701559,43250000,50000,474,DRIVING,120,1000,1000,1000,110,7287,10102,17,15,2.02095,2.81459,0.19206,0.24208,541.114,478.653,540.171,2,2,0,100,100
2026-06-22T09:47:41.4746526-07:00,1782146861474,43304697,23751558,43300000,50000,475,DRIVING,123,1000,1000,1000,107,7305,10121,18,19,2.02598,2.81989,0.18689,0.24207,540.171,478.821,540.265,2,2,0,100,100
2026-06-22T09:47:41.4872190-07:00,1782146861487,43354698,23801559,43350000,50000,476,DRIVING,123,1000,1000,1000,107,7323,10140,18,19,2.03100,2.82520,0.18172,0.24204,540.265,478.990,540.647,2,2,0,100,100
2026-06-22T09:47:41.5007228-07:00,1782146861500,43404708,23851569,43400000,50000,477,DRIVING,120,1000,1000,1000,110,7343,10161,20,21,2.03659,2.83106,0.17600,0.24198,540.647,479.158,541.025,2,2,0,100,100
