host_receive_iso,host_receive_unix_ms,robot_time_us,robot_elapsed_us,sample,mode,s0,s1,s2,s3,s4,gyro_x_dps,gyro_y_dps,gyro_z_dps,yaw_deg,current_state,prev_state,lost_count,left_cmd_milli,right_cmd_milli
2026-06-10T13:40:34.0527322-07:00,1781124034052,92303382,32301454,646,DRIVING,176,1000,1000,415,105,-0.420,-0.140,-1.330,147.436,1,1,0,-100,100
2026-06-10T13:40:34.1159544-07:00,1781124034115,92353371,32351443,647,DRIVING,174,1000,1000,420,106,-0.490,-0.630,-0.070,147.432,1,1,0,-100,100
2026-06-10T13:40:34.1635303-07:00,1781124034163,92403380,32401452,648,DRIVING,173,1000,1000,419,105,0.070,-0.070,-0.350,147.415,1,1,0,-100,100
2026-06-10T13:40:34.2106149-07:00,1781124034210,92453379,32451451,649,DRIVING,174,1000,1000,420,106,-0.210,-0.490,-0.700,147.380,1,1,0,-100,100
2026-06-10T13:40:34.2603484-07:00,1781124034260,92503375,32501447,650,DRIVING,177,1000,1000,419,106,-0.210,-0.210,-0.350,147.362,1,1,0,-100,100
2026-06-10T13:40:34.3057527-07:00,1781124034305,92553366,32551438,651,DRIVING,176,1000,1000,417,107,0.000,-0.210,-0.280,147.348,1,1,0,-100,100
2026-06-10T13:40:34.3613650-07:00,1781124034361,92603374,32601446,652,DRIVING,173,1000,1000,417,106,-0.210,-1.050,1.400,147.418,1,1,0,-100,100
2026-06-10T13:40:34.4081526-07:00,1781124034408,92653375,32651447,653,DRIVING,174,1000,1000,420,107,-0.210,-0.630,-0.140,147.411,1,1,0,-100,100
2026-06-10T13:40:34.4586765-07:00,1781124034458,92703372,32701444,654,DRIVING,176,1000,1000,421,105,0.000,-0.350,-0.140,147.404,1,1,0,-100,100
2026-06-10T13:40:34.5064012-07:00,1781124034506,92753375,32751447,655,DRIVING,176,1000,1000,420,107,-0.490,-0.210,-0.280,147.390,1,1,0,-100,100
2026-06-10T13:40:34.5528339-07:00,1781124034552,92803375,32801447,656,DRIVING,177,1000,1000,419,106,0.070,0.630,0.070,147.394,1,1,0,-100,100
2026-06-10T13:40:34.6166424-07:00,1781124034616,92853374,32851446,657,DRIVING,176,1000,1000,421,107,-0.350,0.070,-0.210,147.383,1,1,0,-100,100
2026-06-10T13:40:34.6640606-07:00,1781124034664,92903368,32901440,658,DRIVING,174,1000,1000,419,106,-0.350,-0.350,0.070,147.387,1,1,0,-100,100
2026-06-10T13:40:34.7116901-07:00,1781124034711,92953382,32951454,659,DRIVING,177,1000,1000,420,107,-0.070,-0.210,-0.140,147.380,1,1,0,-100,100
2026-06-10T13:40:34.7591282-07:00,1781124034759,93003449,33001521,660,DRIVING,176,1000,1000,420,107,-0.070,-0.210,-0.070,147.376,1,1,0,-100,100
2026-06-10T13:40:34.8106131-07:00,1781124034810,93053374,33051446,661,DRIVING,176,1000,1000,419,105,-0.420,-0.280,0.000,147.376,1,1,0,-100,100
2026-06-10T13:40:34.8594494-07:00,1781124034859,93103385,33101457,662,DRIVING,176,1000,1000,422,106,0.350,0.210,0.000,147.376,1,1,0,-100,100
2026-06-10T13:40:34.9044550-07:00,1781124034904,93153375,33151447,663,DRIVING,177,1000,1000,421,105,-0.140,0.000,-0.140,147.369,1,1,0,-100,100
2026-06-10T13:40:34.9517620-07:00,1781124034951,93203381,33201453,664,DRIVING,173,1000,1000,420,107,-0.420,-0.700,0.000,147.369,1,1,0,-100,100
2026-06-10T13:40:35.0147324-07:00,1781124035014,93253373,33251445,665,DRIVING,176,1000,1000,420,107,0.070,-0.140,-0.280,147.355,1,1,0,-100,100
2026-06-10T13:40:35.0623502-07:00,1781124035062,93303373,33301445,666,DRIVING,176,1000,1000,417,107,-0.070,-0.420,-0.070,147.352,1,1,0,-100,100
2026-06-10T13:40:35.1092635-07:00,1781124035109,93353378,33351450,667,DRIVING,174,1000,1000,417,107,-0.350,-0.350,-0.070,147.348,1,1,0,-100,100
2026-06-10T13:40:35.1565396-07:00,1781124035156,93403369,33401441,668,DRIVING,179,1000,1000,420,107,0.840,-0.630,0.210,147.359,1,1,0,-100,100
2026-06-10T13:40:35.2138059-07:00,1781124035213,93453377,33451449,669,DRIVING,176,1000,1000,417,105,0.350,-0.420,0.000,147.359,1,1,0,-100,100
2026-06-10T13:40:35.2598357-07:00,1781124035259,93503374,33501446,670,DRIVING,177,1000,1000,417,106,-0.350,-0.420,0.000,147.359,1,1,0,-100,100
2026-06-10T13:40:35.3070817-07:00,1781124035307,93553377,33551449,671,DRIVING,176,1000,1000,419,106,-0.280,-0.560,-0.140,147.352,1,1,0,-100,100
2026-06-10T13:40:35.3650434-07:00,1781124035365,93603372,33601444,672,DRIVING,176,1000,1000,420,107,-0.420,-0.490,-0.070,147.348,1,1,0,-100,100
2026-06-10T13:40:35.4107015-07:00,1781124035410,93653376,33651448,673,DRIVING,177,1000,1000,419,106,-0.070,-0.140,-0.070,147.345,1,1,0,-100,100
2026-06-10T13:40:35.4603873-07:00,1781124035460,93703362,33701434,674,DRIVING,176,1000,1000,417,109,-0.350,-2.030,-0.140,147.338,1,1,0,-100,100
2026-06-10T13:40:35.5071250-07:00,1781124035507,93753367,33751439,675,DRIVING,176,1000,1000,419,107,0.210,-0.350,-0.140,147.331,1,1,0,-100,100
2026-06-10T13:40:35.5547994-07:00,1781124035554,93803378,33801450,676,DRIVING,179,1000,1000,419,107,0.210,-0.490,0.000,147.331,1,1,0,-100,100
2026-06-10T13:40:35.6027789-07:00,1781124035602,93853370,33851442,677,DRIVING,167,1000,1000,444,109,-0.770,0.070,19.530,148.307,1,1,0,-100,100
2026-06-10T13:40:35.6654804-07:00,1781124035665,93903381,33901453,678,DRIVING,126,1000,1000,658,110,-1.960,2.870,45.430,150.579,2,1,0,100,100
2026-06-10T13:40:35.7136105-07:00,1781124035713,93953378,33951450,679,DRIVING,133,1000,1000,636,112,1.190,-0.910,-38.360,148.661,2,2,0,100,100
2026-06-10T13:40:35.7611311-07:00,1781124035761,94003460,34001532,680,DRIVING,339,1000,1000,312,107,1.540,1.050,-54.320,145.941,1,2,0,-100,100
2026-06-10T13:40:35.8162357-07:00,1781124035816,94053385,34051457,681,DRIVING,685,1000,957,221,107,-3.500,-7.700,62.720,149.072,1,1,0,-100,100
2026-06-10T13:40:35.8616206-07:00,1781124035861,94103376,34101448,682,DRIVING,475,1000,1000,264,110,-0.630,0.700,35.070,150.825,1,1,0,-100,100
2026-06-10T13:40:35.9086151-07:00,1781124035908,94153371,34151443,683,DRIVING,409,1000,1000,285,113,0.910,-0.840,13.160,151.483,1,1,0,-100,100
2026-06-10T13:40:35.9560044-07:00,1781124035956,94203374,34201446,684,DRIVING,376,1000,1000,291,113,-0.700,-1.820,15.540,152.260,1,1,0,-100,100
2026-06-10T13:40:36.0098474-07:00,1781124036009,94253380,34251452,685,DRIVING,372,1000,1000,294,113,0.350,-0.700,2.870,152.404,1,1,0,-100,100
2026-06-10T13:40:36.0575127-07:00,1781124036057,94303374,34301446,686,DRIVING,352,1000,1000,296,112,-0.630,-0.980,8.400,152.824,1,1,0,-100,100
2026-06-10T13:40:36.1053949-07:00,1781124036105,94353380,34351452,687,DRIVING,332,1000,1000,302,113,-0.420,3.080,12.880,153.468,1,1,0,-100,100
2026-06-10T13:40:36.1526043-07:00,1781124036152,94403376,34401448,688,DRIVING,324,1000,1000,305,112,0.140,-0.560,6.160,153.776,1,1,0,-100,100
2026-06-10T13:40:36.2158559-07:00,1781124036215,94453378,34451450,689,DRIVING,320,1000,1000,305,110,-0.350,-0.140,4.830,154.017,1,1,0,-100,100
2026-06-10T13:40:36.2613793-07:00,1781124036261,94503374,34501446,690,DRIVING,259,1000,1000,345,109,0.350,-1.260,35.490,155.792,1,1,0,-100,100
2026-06-10T13:40:36.3089450-07:00,1781124036308,94553371,34551443,691,DRIVING,159,1000,1000,500,112,-0.630,1.120,52.920,158.438,1,1,0,-100,100
2026-06-10T13:40:36.3588939-07:00,1781124036358,94603375,34601447,692,DRIVING,132,1000,1000,647,112,-0.700,0.980,26.250,159.750,2,1,0,100,100
2026-06-10T13:40:36.4098201-07:00,1781124036409,94653379,34651451,693,DRIVING,139,1000,1000,575,112,-0.210,-2.940,-43.960,157.552,2,2,0,100,100
2026-06-10T13:40:36.4622693-07:00,1781124036462,94703381,34701453,694,DRIVING,169,1000,1000,435,107,-0.140,4.620,14.630,158.284,1,2,0,-100,100
2026-06-10T13:40:36.5095282-07:00,1781124036509,94753375,34751447,695,DRIVING,152,1000,1000,468,109,-3.010,-10.850,61.950,161.381,1,1,0,-100,100
2026-06-10T13:40:36.5571124-07:00,1781124036557,94803373,34801445,696,DRIVING,136,1000,1000,541,105,-0.840,1.470,20.020,162.382,2,1,0,100,100
2026-06-10T13:40:36.6075654-07:00,1781124036607,94853371,34851443,697,DRIVING,153,1000,1000,433,106,0.070,-1.120,-25.900,161.087,1,2,0,-100,100
2026-06-10T13:40:36.6532440-07:00,1781124036653,94903377,34901449,698,DRIVING,218,1000,1000,313,102,-2.660,-5.950,51.940,163.684,1,1,0,-100,100
2026-06-10T13:40:36.7152585-07:00,1781124036715,94953376,34951448,699,DRIVING,179,1000,1000,357,105,0.280,0.840,15.750,164.471,1,1,0,-100,100
2026-06-10T13:40:36.7648353-07:00,1781124036764,95003463,35001535,700,DRIVING,176,1000,1000,360,103,-0.910,0.770,0.000,164.471,1,1,0,-100,100
2026-06-10T13:40:36.8126074-07:00,1781124036812,95053373,35051445,701,DRIVING,174,1000,1000,360,105,-0.140,0.980,0.770,164.510,1,1,0,-100,100
2026-06-10T13:40:36.8637656-07:00,1781124036863,95103386,35101458,702,DRIVING,177,1000,1000,361,103,0.280,-0.280,-0.070,164.506,1,1,0,-100,100
2026-06-10T13:40:36.9085147-07:00,1781124036908,95153364,35151436,703,DRIVING,177,1000,1000,359,103,-0.350,-0.210,0.140,164.513,1,1,0,-100,100
2026-06-10T13:40:36.9562117-07:00,1781124036956,95203377,35201449,704,DRIVING,176,1000,1000,360,105,-0.490,0.000,0.000,164.513,1,1,0,-100,100
2026-06-10T13:40:37.0029887-07:00,1781124037002,95253365,35251437,705,DRIVING,177,1000,1000,361,102,0.490,0.210,-0.140,164.506,1,1,0,-100,100
2026-06-10T13:40:37.0660931-07:00,1781124037066,95303377,35301449,706,DRIVING,177,1000,1000,360,103,-0.350,-0.140,0.000,164.506,1,1,0,-100,100
2026-06-10T13:40:37.1136221-07:00,1781124037113,95353377,35351449,707,DRIVING,162,1000,1000,387,105,-0.490,0.210,18.200,165.416,1,1,0,-100,100
2026-06-10T13:40:37.1611290-07:00,1781124037161,95403373,35401445,708,DRIVING,122,1000,1000,604,106,-1.400,1.820,50.680,167.950,2,1,0,100,100
2026-06-10T13:40:37.2086062-07:00,1781124037208,95453378,35451450,709,DRIVING,126,1000,1000,598,107,-1.190,0.490,-42.490,165.826,2,2,0,100,100
2026-06-10T13:40:37.2635108-07:00,1781124037263,95503374,35501446,710,DRIVING,270,1000,1000,269,102,0.140,-1.330,-60.410,162.805,1,2,0,-100,100
2026-06-10T13:40:37.3105401-07:00,1781124037310,95553388,35551460,711,DRIVING,406,1000,953,210,99,-1.470,-24.780,65.870,166.100,1,1,0,-100,100
2026-06-10T13:40:37.3609157-07:00,1781124037360,95603377,35601449,712,DRIVING,283,1000,991,250,103,-0.840,-0.070,28.560,167.528,1,1,0,-100,100
2026-06-10T13:40:37.4159063-07:00,1781124037415,95653375,35651447,713,DRIVING,244,1000,1000,264,102,0.210,1.260,6.090,167.832,1,1,0,-100,100
2026-06-10T13:40:37.4616030-07:00,1781124037461,95703377,35701449,714,DRIVING,222,1000,1000,278,102,-1.260,1.260,14.000,168.532,1,1,0,-100,100
2026-06-10T13:40:37.5153499-07:00,1781124037515,95753374,35751446,715,DRIVING,218,1000,1000,279,102,0.350,-0.420,0.350,168.550,1,1,0,-100,100
2026-06-10T13:40:37.5523534-07:00,1781124037552,95803380,35801452,716,DRIVING,218,1000,1000,276,103,-0.070,-0.630,-0.140,168.543,1,1,0,-100,100
2026-06-10T13:40:37.6164117-07:00,1781124037616,95853374,35851446,717,DRIVING,220,1000,1000,278,100,-0.210,0.630,0.000,168.543,1,1,0,-100,100
2026-06-10T13:40:37.6640603-07:00,1781124037664,95903374,35901446,718,DRIVING,220,1000,1000,279,102,-0.070,0.560,0.000,168.543,1,1,0,-100,100
2026-06-10T13:40:37.7112466-07:00,1781124037711,95953386,35951458,719,DRIVING,220,1000,1000,276,99,0.140,0.070,-0.140,168.536,1,1,0,-100,100
2026-06-10T13:40:37.7582089-07:00,1781124037758,96003454,36001526,720,DRIVING,220,1000,1000,279,102,-0.560,-0.770,0.140,168.543,1,1,0,-100,100
2026-06-10T13:40:37.8061146-07:00,1781124037806,96053383,36051455,721,DRIVING,221,1000,1000,276,102,-0.280,-0.420,0.000,168.543,1,1,0,-100,100
2026-06-10T13:40:37.8537126-07:00,1781124037853,96103390,36101462,722,DRIVING,214,1000,1000,281,100,-0.140,-0.280,4.690,168.777,1,1,0,-100,100
2026-06-10T13:40:37.9014208-07:00,1781124037901,96153378,36151450,723,DRIVING,188,1000,1000,295,99,-1.330,-0.280,30.730,170.313,1,1,0,-100,100
2026-06-10T13:40:37.9521164-07:00,1781124037952,96203381,36201453,724,DRIVING,133,1000,1000,421,103,-0.210,-0.980,33.250,171.976,1,1,0,-100,100
2026-06-10T13:40:38.0151225-07:00,1781124038015,96253376,36251448,725,DRIVING,122,1000,1000,567,107,-0.280,1.050,15.050,172.728,2,1,0,100,100
2026-06-10T13:40:38.0629185-07:00,1781124038062,96303385,36301457,726,DRIVING,128,1000,1000,513,106,1.050,-8.750,-41.580,170.649,2,2,0,100,100
2026-06-10T13:40:38.1105008-07:00,1781124038110,96353379,36351451,727,DRIVING,142,1000,1000,397,100,-0.630,0.070,8.960,171.097,1,2,0,-100,100
2026-06-10T13:40:38.1582779-07:00,1781124038158,96403372,36401444,728,DRIVING,121,1000,1000,550,103,-2.380,-4.690,86.030,175.398,2,1,0,100,100
2026-06-10T13:40:38.2058733-07:00,1781124038205,96453381,36451453,729,DRIVING,119,1000,1000,544,103,-0.770,1.400,-36.260,173.584,2,2,0,100,100
2026-06-10T13:40:38.2590622-07:00,1781124038259,96503377,36501449,730,DRIVING,255,1000,1000,257,106,1.120,1.540,-72.170,169.976,1,2,0,-100,100
2026-06-10T13:40:38.3066439-07:00,1781124038306,96553374,36551446,731,DRIVING,356,1000,991,210,105,-0.280,-14.700,65.800,173.266,1,1,0,-100,100
2026-06-10T13:40:38.3626707-07:00,1781124038362,96603378,36601450,732,DRIVING,255,1000,998,253,102,0.210,0.560,22.680,174.400,1,1,0,-100,100
2026-06-10T13:40:38.4100009-07:00,1781124038410,96653382,36651454,733,DRIVING,221,1000,997,274,102,-0.070,1.190,14.630,175.131,1,1,0,-100,100
2026-06-10T13:40:38.4599066-07:00,1781124038459,96703371,36701443,734,DRIVING,212,1000,995,283,105,-0.630,-2.940,1.190,175.191,1,1,0,-100,100
2026-06-10T13:40:38.5070401-07:00,1781124038507,96753374,36751446,735,DRIVING,212,1000,987,284,103,0.280,-0.560,0.070,175.194,1,1,0,-100,100
2026-06-10T13:40:38.5547709-07:00,1781124038554,96803367,36801439,736,DRIVING,211,1000,989,280,103,0.490,-0.070,-0.210,175.184,1,1,0,-100,100
2026-06-10T13:40:38.6022209-07:00,1781124038602,96853381,36851453,737,DRIVING,211,1000,991,284,100,-0.700,1.330,-0.490,175.159,1,1,0,-100,100
2026-06-10T13:40:38.6655158-07:00,1781124038665,96903381,36901453,738,DRIVING,210,1000,990,283,103,-0.210,0.000,-0.140,175.152,1,1,0,-100,100
2026-06-10T13:40:38.7150306-07:00,1781124038715,96953377,36951449,739,DRIVING,211,1000,993,285,102,0.560,-0.280,-0.350,175.135,1,1,0,-100,100
2026-06-10T13:40:38.7610557-07:00,1781124038761,97003464,37001536,740,DRIVING,210,1000,991,283,103,-0.490,0.630,-0.070,175.131,1,1,0,-100,100
2026-06-10T13:40:38.8086781-07:00,1781124038808,97053389,37051461,741,DRIVING,212,1000,991,284,102,0.280,-0.070,-0.140,175.124,1,1,0,-100,100
2026-06-10T13:40:38.8560132-07:00,1781124038856,97103373,37101445,742,DRIVING,211,1000,990,283,102,0.070,-0.210,-0.140,175.117,1,1,0,-100,100
2026-06-10T13:40:38.9096486-07:00,1781124038909,97153386,37151458,743,DRIVING,211,1000,995,281,103,-0.630,-1.190,-0.140,175.110,1,1,0,-100,100
2026-06-10T13:40:38.9551608-07:00,1781124038955,97203380,37201452,744,DRIVING,214,1000,990,283,103,0.420,0.280,-2.870,174.967,1,1,0,-100,100
2026-06-10T13:40:39.0029659-07:00,1781124039002,97253381,37251453,745,DRIVING,214,1000,995,279,103,0.420,1.050,-2.450,174.844,1,1,0,-100,100
2026-06-10T13:40:39.0661917-07:00,1781124039066,97303390,37301462,746,DRIVING,211,1000,990,279,100,-0.420,-2.730,0.210,174.855,1,1,0,-100,100
2026-06-10T13:40:39.1150634-07:00,1781124039115,97353374,37351446,747,DRIVING,205,1000,990,273,95,-0.070,8.330,0.210,174.865,1,1,0,-100,100
2026-06-10T13:40:39.1608150-07:00,1781124039160,97403372,37401444,748,DRIVING,186,1000,986,256,84,-0.560,19.530,0.280,174.879,1,1,0,-100,100
2026-06-10T13:40:39.2083172-07:00,1781124039208,97453368,37451440,749,DRIVING,104,1000,959,176,29,-2.450,91.490,0.840,174.921,1,1,0,-100,100
2026-06-10T13:40:39.2609391-07:00,1781124039260,97503384,37501456,750,DRIVING,104,1000,972,174,26,-3.920,-4.760,2.940,175.068,1,1,0,-100,100
2026-06-10T13:40:39.3138716-07:00,1781124039313,97553373,37551445,751,DRIVING,93,1000,966,178,25,-1.050,1.400,-2.870,174.925,1,1,0,-100,100
2026-06-10T13:40:39.3585400-07:00,1781124039358,97603374,37601446,752,DRIVING,91,1000,972,176,25,-0.070,2.380,-0.700,174.890,1,1,0,-100,100
2026-06-10T13:40:39.4058584-07:00,1781124039405,97653385,37651457,753,DRIVING,91,1000,971,176,25,0.560,-0.910,0.210,174.900,1,1,0,-100,100
2026-06-10T13:40:39.4617215-07:00,1781124039461,97703377,37701449,754,DRIVING,91,1000,968,176,21,-0.280,0.350,-0.350,174.883,1,1,0,-100,100
2026-06-10T13:40:39.5089854-07:00,1781124039508,97753380,37751452,755,DRIVING,91,1000,971,176,23,-0.280,-0.840,0.000,174.883,1,1,0,-100,100
2026-06-10T13:40:39.5565878-07:00,1781124039556,97803371,37801443,756,DRIVING,93,1000,965,177,23,0.070,-0.700,0.630,174.914,1,1,0,-100,100
2026-06-10T13:40:39.6039451-07:00,1781124039603,97853373,37851445,757,DRIVING,94,1000,968,178,25,-0.280,-2.380,1.540,174.992,1,1,0,-100,100
2026-06-10T13:40:39.6514529-07:00,1781124039651,97903377,37901449,758,DRIVING,90,1000,983,213,33,-1.260,-36.400,23.380,176.161,1,1,0,-100,100
2026-06-10T13:40:39.7150665-07:00,1781124039715,97953372,37951444,759,DRIVING,143,1000,1000,426,103,5.390,-74.620,40.950,178.208,1,1,0,-100,100
2026-06-10T13:40:39.7647691-07:00,1781124039764,98003473,38001545,760,DRIVING,122,1000,1000,571,100,-4.970,1.890,28.980,179.660,2,1,0,100,100
2026-06-10T13:40:39.8101415-07:00,1781124039810,98053382,38051454,761,DRIVING,122,1000,1000,598,100,-0.840,-4.480,-18.200,178.752,2,2,0,100,100
2026-06-10T13:40:39.8572119-07:00,1781124039857,98103386,38101458,762,DRIVING,181,1000,1000,442,99,1.190,-2.100,-45.920,176.455,1,2,0,-100,100
2026-06-10T13:40:39.9085239-07:00,1781124039908,98153379,38151451,763,DRIVING,190,1000,1000,325,91,-2.450,-1.120,72.800,180.095,1,1,0,-100,100
2026-06-10T13:40:39.9546360-07:00,1781124039954,98203380,38201452,764,DRIVING,131,1000,1000,469,103,0.770,1.960,47.530,182.471,1,1,0,-100,100
2026-06-10T13:40:40.0012493-07:00,1781124040001,98253387,38251459,765,DRIVING,114,1000,1000,661,103,-1.190,0.560,37.310,184.337,2,1,0,100,100
2026-06-10T13:40:40.0663415-07:00,1781124040066,98303372,38301444,766,DRIVING,115,1000,1000,656,103,-0.630,1.890,-21.000,183.288,2,2,0,100,100
2026-06-10T13:40:40.1151964-07:00,1781124040115,98353379,38351451,767,DRIVING,141,1000,1000,387,102,1.190,2.170,-49.000,180.837,1,2,0,-100,100
2026-06-10T13:40:40.1596571-07:00,1781124040159,98403371,38401443,768,DRIVING,148,1000,1000,375,105,-5.040,-20.510,69.580,184.316,1,1,0,-100,100
2026-06-10T13:40:40.2074209-07:00,1781124040207,98453379,38451451,769,DRIVING,118,1000,1000,583,110,-0.910,4.620,33.110,185.971,2,1,0,100,100
2026-06-10T13:40:40.2629291-07:00,1781124040262,98503384,38501456,770,DRIVING,122,1000,1000,579,112,1.400,-3.640,-30.590,184.442,2,2,0,100,100
2026-06-10T13:40:40.3104170-07:00,1781124040310,98553380,38551452,771,DRIVING,170,1000,1000,355,106,2.590,-1.400,-46.620,182.111,1,2,0,-100,100
2026-06-10T13:40:40.3604838-07:00,1781124040360,98603372,38601444,772,DRIVING,157,1000,1000,366,107,-5.040,0.700,75.950,185.908,1,1,0,-100,100
2026-06-10T13:40:40.4110196-07:00,1781124040411,98653379,38651451,773,DRIVING,128,1000,1000,631,114,0.840,3.220,44.800,188.148,2,1,0,100,100
2026-06-10T13:40:40.4637648-07:00,1781124040463,98703380,38701452,774,DRIVING,122,1000,1000,709,113,0.840,-2.100,-24.150,186.941,2,2,0,100,100
2026-06-10T13:40:40.5148605-07:00,1781124040514,98753373,38751445,775,DRIVING,139,1000,1000,474,110,0.560,1.120,-44.380,184.722,1,2,0,-100,100
2026-06-10T13:40:40.5585452-07:00,1781124040558,98803382,38801454,776,DRIVING,126,1000,1000,523,103,-4.200,-3.430,81.340,188.789,2,1,0,100,100
2026-06-10T13:40:40.6064816-07:00,1781124040606,98853377,38851449,777,DRIVING,119,1000,1000,685,105,-0.210,0.840,-21.980,187.690,2,2,0,100,100
2026-06-10T13:40:40.6542701-07:00,1781124040654,98903371,38901443,778,DRIVING,133,1000,1000,504,107,1.330,-2.100,-34.300,185.976,2,2,0,100,100
2026-06-10T13:40:40.7015872-07:00,1781124040701,98953378,38951450,779,DRIVING,179,1000,1000,308,84,-1.190,-1.190,-41.020,183.924,1,2,0,-100,100
2026-06-10T13:40:40.7652316-07:00,1781124040765,99003463,39001535,780,DRIVING,135,1000,1000,337,72,-4.620,0.210,77.000,187.781,1,1,0,-100,100
2026-06-10T13:40:40.8130562-07:00,1781124040813,99053376,39051448,781,DRIVING,104,1000,1000,638,88,0.070,2.870,47.530,190.154,2,1,0,100,100
2026-06-10T13:40:40.8647373-07:00,1781124040864,99103387,39101459,782,DRIVING,108,1000,1000,735,95,-0.070,-4.270,-8.820,189.712,2,2,0,100,100
2026-06-10T13:40:40.9142207-07:00,1781124040914,99153384,39151456,783,DRIVING,122,1000,1000,534,92,-1.120,-2.940,-42.000,187.613,2,2,0,100,100
2026-06-10T13:40:40.9620489-07:00,1781124040962,99203383,39201455,784,DRIVING,177,1000,1000,316,91,0.420,0.630,-38.780,185.674,1,2,0,-100,100
2026-06-10T13:40:41.0129918-07:00,1781124041012,99253377,39251449,785,DRIVING,155,1000,1000,343,89,-2.870,-11.970,83.230,189.835,1,1,0,-100,100
2026-06-10T13:40:41.0609013-07:00,1781124041060,99303387,39301459,786,DRIVING,111,1000,1000,685,93,-2.660,-0.070,56.140,192.642,2,1,0,100,100
2026-06-10T13:40:41.1084719-07:00,1781124041108,99353378,39351450,787,DRIVING,112,1000,1000,769,91,1.120,-5.740,-12.390,192.023,2,2,0,100,100
2026-06-10T13:40:41.1562708-07:00,1781124041156,99403381,39401453,788,DRIVING,117,1000,1000,568,91,0.840,-5.250,-42.980,189.874,2,2,0,100,100
2026-06-10T13:40:41.2034979-07:00,1781124041203,99453369,39451441,789,DRIVING,181,1000,1000,362,100,1.400,-6.090,-35.210,188.114,1,2,0,-100,100
2026-06-10T13:40:41.2586111-07:00,1781124041258,99503378,39501450,790,DRIVING,141,1000,1000,493,107,-2.450,-12.110,82.390,192.234,1,1,0,-100,100
2026-06-10T13:40:41.3062056-07:00,1781124041306,99553369,39551441,791,DRIVING,121,1000,1000,839,107,-1.120,3.920,49.840,194.726,2,1,0,100,100
2026-06-10T13:40:41.3623472-07:00,1781124041362,99603374,39601446,792,DRIVING,121,1000,1000,946,107,-0.490,-3.290,-9.520,194.250,2,2,0,100,100
2026-06-10T13:40:41.4093186-07:00,1781124041409,99653372,39651444,793,DRIVING,121,1000,1000,770,106,0.840,-0.490,-36.400,192.430,2,2,0,100,100
2026-06-10T13:40:41.4593901-07:00,1781124041459,99703380,39701452,794,DRIVING,125,1000,1000,575,100,-0.280,2.800,-29.540,190.953,2,2,0,100,100
2026-06-10T13:40:41.5091034-07:00,1781124041509,99753378,39751450,795,DRIVING,149,1000,1000,419,99,2.660,-0.490,-21.070,189.899,1,2,0,-100,100
2026-06-10T13:40:41.5568924-07:00,1781124041556,99803383,39801455,796,DRIVING,128,1000,1000,536,105,-3.360,-12.950,84.210,194.110,2,1,0,100,100
2026-06-10T13:40:41.6040035-07:00,1781124041604,99853377,39851449,797,DRIVING,117,1000,1000,812,113,-2.450,-0.140,-7.070,193.756,2,2,0,100,100
2026-06-10T13:40:41.6515123-07:00,1781124041651,99903385,39901457,798,DRIVING,119,1000,1000,775,110,1.050,1.120,-22.540,192.629,2,2,0,100,100
2026-06-10T13:40:41.7145691-07:00,1781124041714,99953370,39951442,799,DRIVING,128,1000,1000,662,114,-0.490,-2.240,-22.400,191.510,2,2,0,100,100
2026-06-10T13:40:41.7617802-07:00,1781124041761,100003463,40001535,800,DRIVING,139,1000,1000,535,109,2.870,-2.870,-18.690,190.573,2,2,0,100,100
2026-06-10T13:40:41.8094972-07:00,1781124041809,100053385,40051457,801,DRIVING,162,1000,1000,420,105,1.470,0.700,-13.090,189.920,1,2,0,-100,100
2026-06-10T13:40:41.8573498-07:00,1781124041857,100103376,40101448,802,DRIVING,129,1000,1000,573,105,-3.010,-3.220,97.510,194.795,2,1,0,100,100
2026-06-10T13:40:41.9044627-07:00,1781124041904,100153377,40151449,803,DRIVING,121,1000,1000,859,102,-2.380,2.240,-2.520,194.669,2,2,0,100,100
2026-06-10T13:40:41.9519996-07:00,1781124041951,100203383,40201455,804,DRIVING,118,1000,1000,811,105,-1.050,-0.210,-17.710,193.783,2,2,0,100,100
2026-06-10T13:40:42.0146904-07:00,1781124042014,100253375,40251447,805,DRIVING,125,1000,1000,741,106,2.310,-3.080,-21.630,192.702,2,2,0,100,100
2026-06-10T13:40:42.0623220-07:00,1781124042062,100303383,40301455,806,DRIVING,124,1000,1000,674,103,-3.430,2.660,-13.160,192.044,2,2,0,100,100
2026-06-10T13:40:42.1161466-07:00,1781124042116,100353375,40351447,807,DRIVING,129,1000,1000,585,105,2.100,-4.340,-14.770,191.305,2,2,0,100,100
2026-06-10T13:40:42.1572792-07:00,1781124042157,100403377,40401449,808,DRIVING,141,1000,1000,513,103,-2.240,2.590,-11.200,190.745,2,2,0,100,100
2026-06-10T13:40:42.2046857-07:00,1781124042204,100453379,40451451,809,DRIVING,156,1000,1000,431,103,0.070,-2.660,-8.610,190.315,1,2,0,-100,100
2026-06-10T13:40:42.2605328-07:00,1781124042260,100503387,40501459,810,DRIVING,131,1000,1000,606,107,-2.730,-11.550,98.910,195.261,2,1,0,100,100
2026-06-10T13:40:42.3081978-07:00,1781124042308,100553376,40551448,811,DRIVING,124,1000,1000,928,106,1.190,0.770,9.450,195.733,2,2,0,100,100
