time_us,sample,mode,s0,s1,s2,s3,s4,current_state,prev_state,lost_count,left_cmd_milli,right_cmd_milli
80152946,403,DRIVING,114,1000,1000,472,96,1,1,0,-100,100
80202957,404,DRIVING,115,1000,1000,471,96,1,1,0,-100,100
80252944,405,DRIVING,116,1000,1000,477,96,1,1,0,-100,100
80302953,406,DRIVING,116,1000,1000,476,95,1,1,0,-100,100
80352958,407,DRIVING,114,1000,1000,476,96,1,1,0,-100,100
80402957,408,DRIVING,114,1000,1000,479,96,1,1,0,-100,100
80452947,409,DRIVING,115,1000,1000,477,96,1,1,0,-100,100
80502941,410,DRIVING,114,1000,1000,481,96,1,1,0,-100,100
80552949,411,DRIVING,115,1000,1000,483,95,1,1,0,-100,100
80602954,412,DRIVING,111,1000,1000,511,95,2,1,0,100,100
80652955,413,DRIVING,118,1000,1000,449,95,1,2,0,-100,100
80702953,414,DRIVING,112,1000,1000,437,93,1,1,0,-100,100
80752957,415,DRIVING,102,1000,1000,612,96,2,1,0,100,100
80802950,416,DRIVING,111,1000,1000,498,100,1,2,0,-100,100
80852949,417,DRIVING,122,1000,1000,382,89,1,1,0,-100,100
80902951,418,DRIVING,108,1000,1000,512,97,2,1,0,100,100
80952945,419,DRIVING,125,1000,1000,411,99,1,2,0,-100,100
81003019,420,DRIVING,155,1000,1000,317,90,1,1,0,-100,100
81052945,421,DRIVING,118,1000,1000,445,99,1,1,0,-100,100
81102955,422,DRIVING,102,1000,1000,585,99,2,1,0,100,100
81152947,423,DRIVING,114,1000,1000,483,100,1,2,0,-100,100
81202950,424,DRIVING,116,1000,1000,377,86,1,1,0,-100,100
81252954,425,DRIVING,108,1000,1000,501,100,2,1,0,100,100
81302949,426,DRIVING,125,1000,1000,409,99,1,2,0,-100,100
81352950,427,DRIVING,136,1000,1000,326,86,1,1,0,-100,100
81402949,428,DRIVING,109,1000,1000,493,99,1,1,0,-100,100
81452946,429,DRIVING,102,1000,1000,615,102,2,1,0,100,100
81502951,430,DRIVING,111,1000,1000,465,97,1,2,0,-100,100
81552956,431,DRIVING,102,1000,1000,398,86,1,1,0,-100,100
81602952,432,DRIVING,104,1000,1000,594,104,2,1,0,100,100
81652947,433,DRIVING,111,1000,1000,465,102,1,2,0,-100,100
81702956,434,DRIVING,101,1000,1000,369,83,1,1,0,-100,100
81752951,435,DRIVING,106,1000,1000,527,102,2,1,0,100,100
81802952,436,DRIVING,115,1000,1000,432,103,1,2,0,-100,100
81852950,437,DRIVING,109,1000,1000,359,92,1,1,0,-100,100
81902949,438,DRIVING,109,1000,1000,504,106,2,1,0,100,100
81952952,439,DRIVING,124,1000,1000,400,104,1,2,0,-100,100
82003022,440,DRIVING,141,1000,1000,310,93,1,1,0,-100,100
82052960,441,DRIVING,119,1000,1000,445,107,1,1,0,-100,100
82102953,442,DRIVING,108,1000,1000,559,109,2,1,0,100,100
82152955,443,DRIVING,115,1000,1000,448,109,1,2,0,-100,100
82202953,444,DRIVING,124,1000,1000,332,92,1,1,0,-100,100
82252952,445,DRIVING,115,1000,1000,459,106,1,1,0,-100,100
82302940,446,DRIVING,108,1000,1000,583,109,2,1,0,100,100
82352948,447,DRIVING,116,1000,1000,450,104,1,2,0,-100,100
82402951,448,DRIVING,126,1000,1000,328,90,1,1,0,-100,100
82452942,449,DRIVING,112,1000,1000,453,107,1,1,0,-100,100
82502957,450,DRIVING,106,1000,1000,612,109,2,1,0,100,100
82552948,451,DRIVING,108,1000,1000,510,106,2,2,0,100,100
82602949,452,DRIVING,246,1000,1000,254,106,1,2,0,-100,100
82652953,453,DRIVING,295,1000,1000,219,97,1,1,0,-100,100
82702954,454,DRIVING,151,1000,1000,328,109,1,1,0,-100,100
82752952,455,DRIVING,119,1000,1000,420,107,1,1,0,-100,100
82802945,456,DRIVING,111,1000,1000,500,111,1,1,0,-100,100
82852943,457,DRIVING,105,1000,1000,546,110,2,1,0,100,100
82902945,458,DRIVING,125,1000,1000,397,110,1,2,0,-100,100
82952944,459,DRIVING,101,1000,1000,282,76,1,1,0,-100,100
83003024,460,DRIVING,109,1000,1000,370,97,1,1,0,-100,100
83052953,461,DRIVING,112,1000,1000,437,106,1,1,0,-100,100
83102952,462,DRIVING,105,1000,1000,489,106,1,1,0,-100,100
83152945,463,DRIVING,104,1000,1000,673,111,2,1,0,100,100
83202946,464,DRIVING,104,1000,1000,640,110,2,2,0,100,100
83252939,465,DRIVING,129,1000,1000,381,107,1,2,0,-100,100
83302944,466,DRIVING,115,1000,1000,349,90,1,1,0,-100,100
83352943,467,DRIVING,106,1000,1000,598,104,2,1,0,100,100
83402946,468,DRIVING,109,1000,1000,503,103,2,2,0,100,100
83452949,469,DRIVING,229,1000,1000,264,96,1,2,0,-100,100
83502956,470,DRIVING,265,1000,1000,228,86,1,1,0,-100,100
83552949,471,DRIVING,155,1000,1000,369,104,1,1,0,-100,100
83602960,472,DRIVING,119,1000,1000,468,102,1,1,0,-100,100
83652946,473,DRIVING,109,1000,1000,566,103,2,1,0,100,100
83702956,474,DRIVING,118,1000,1000,476,100,1,2,0,-100,100
83752948,475,DRIVING,105,1000,1000,406,79,1,1,0,-100,100
83802955,476,DRIVING,104,1000,1000,678,103,2,1,0,100,100
83852945,477,DRIVING,111,1000,1000,602,102,2,2,0,100,100
83902961,478,DRIVING,194,1000,1000,311,99,1,2,0,-100,100
83952939,479,DRIVING,211,1000,1000,254,85,1,1,0,-100,100
84003033,480,DRIVING,122,1000,1000,394,99,1,1,0,-100,100
84052948,481,DRIVING,109,1000,1000,518,100,2,1,0,100,100
84102938,482,DRIVING,125,1000,1000,434,104,1,2,0,-100,100
84152952,483,DRIVING,102,1000,1000,343,79,1,1,0,-100,100
84202950,484,DRIVING,109,1000,1000,537,104,2,1,0,100,100
84252953,485,DRIVING,118,1000,1000,455,107,1,2,0,-100,100
84302949,486,DRIVING,98,1000,1000,378,88,1,1,0,-100,100
84352954,487,DRIVING,111,1000,1000,555,109,2,1,0,100,100
84402941,488,DRIVING,116,1000,1000,415,104,1,2,0,-100,100
84452954,489,DRIVING,104,1000,1000,300,82,1,1,0,-100,100
84502954,490,DRIVING,115,1000,1000,408,104,1,1,0,-100,100
84552947,491,DRIVING,108,1000,1000,437,103,1,1,0,-100,100
84602949,492,DRIVING,112,1000,1000,457,107,1,1,0,-100,100
84652962,493,DRIVING,112,1000,1000,484,110,1,1,0,-100,100
84702953,494,DRIVING,105,1000,1000,594,103,2,1,0,100,100
84752944,495,DRIVING,112,1000,1000,490,109,1,2,0,-100,100
84802949,496,DRIVING,97,1000,1000,433,92,1,1,0,-100,100
84852956,497,DRIVING,99,1000,1000,744,100,2,1,0,100,100
84902927,498,DRIVING,105,1000,1000,683,103,2,2,0,100,100
84952942,499,DRIVING,121,1000,1000,342,104,1,2,0,-100,100
85003038,500,DRIVING,99,1000,1000,302,85,1,1,0,-100,100
85052945,501,DRIVING,98,1000,1000,672,100,2,1,0,100,100
85102949,502,DRIVING,111,1000,1000,789,110,2,2,0,100,100
85152935,503,DRIVING,106,1000,1000,594,103,2,2,0,100,100
85202946,504,DRIVING,119,1000,1000,330,95,1,2,0,-100,100
85252954,505,DRIVING,97,1000,1000,271,74,1,1,0,-100,100
85302952,506,DRIVING,92,1000,1000,459,95,1,1,0,-100,100
