host_receive_iso,host_receive_unix_ms,robot_time_us,robot_elapsed_us,logical_elapsed_us,sample_period_us,sample,mode,s0,s1,s2,s3,s4,left_encoder_deg,right_encoder_deg,delta_left_encoder_deg,delta_right_encoder_deg,left_distance_m,right_distance_m,x_m,y_m,theta_deg,current_state,prev_state,lost_count,left_cmd_milli,right_cmd_milli
2026-06-22T09:31:55.7867732-07:00,1782145915786,36453970,18951191,36450000,50000,379,DRIVING,2,904,1000,1000,0,7873,5936,24,-15,2.19409,1.64759,0.19127,0.11604,-329.600,2,3,0,100,100
2026-06-22T09:31:55.8024845-07:00,1782145915802,36503968,19001189,36500000,50000,380,DRIVING,72,1000,1000,1000,65,7896,5939,23,3,2.20051,1.64843,0.19451,0.11769,-332.968,2,2,0,100,100
2026-06-22T09:31:55.8186065-07:00,1782145915818,36553969,19051190,36550000,50000,381,DRIVING,69,1000,1000,1000,59,7912,5952,16,13,2.20498,1.65206,0.19813,0.11949,-333.473,2,2,0,100,100
2026-06-22T09:31:55.8342407-07:00,1782145915834,36603970,19101191,36600000,50000,382,DRIVING,78,960,1000,1000,63,7930,5971,18,19,2.21000,1.65736,0.20275,0.12181,-333.305,2,2,0,100,100
2026-06-22T09:31:55.8342407-07:00,1782145915834,36653964,19151185,36650000,50000,383,DRIVING,82,781,1000,1000,70,7948,5992,18,21,2.21503,1.66323,0.20759,0.12430,-332.800,2,2,0,100,100
2026-06-22T09:31:55.8503147-07:00,1782145915850,36703970,19201191,36700000,50000,384,DRIVING,86,479,1000,1000,79,7967,6013,19,21,2.22034,1.66909,0.21254,0.12689,-332.463,3,2,0,100,-100
2026-06-22T09:31:55.8663542-07:00,1782145915866,36753967,19251188,36750000,50000,385,DRIVING,58,490,1000,1000,49,7989,6012,22,-1,2.22648,1.66881,0.21523,0.12806,-336.337,3,3,0,100,-100
2026-06-22T09:31:55.8822701-07:00,1782145915882,36803968,19301189,36800000,50000,386,DRIVING,49,970,1000,1000,31,8012,5997,23,-15,2.23290,1.66462,0.21629,0.12839,-342.737,2,3,0,100,100
2026-06-22T09:31:55.8822701-07:00,1782145915882,36853966,19351187,36850000,50000,387,DRIVING,78,1000,1000,1000,56,8031,5998,19,1,2.23821,1.66490,0.21900,0.12908,-345.768,2,2,0,100,100
2026-06-22T09:31:55.8982317-07:00,1782145915898,36903967,19401188,36900000,50000,388,DRIVING,86,1000,1000,1000,65,8047,6012,16,14,2.24268,1.66881,0.22307,0.13009,-346.105,2,2,0,100,100
2026-06-22T09:31:55.9141840-07:00,1782145915914,36953968,19451189,36950000,50000,389,DRIVING,95,970,1000,1000,80,8063,6031,16,19,2.24714,1.67412,0.22780,0.13130,-345.600,2,2,0,100,100
2026-06-22T09:31:55.9296565-07:00,1782145915929,37004025,19501246,37000000,50000,390,DRIVING,92,785,1000,1000,82,8082,6051,19,20,2.25245,1.67970,0.23307,0.13267,-345.431,2,2,0,100,100
2026-06-22T09:31:55.9431336-07:00,1782145915943,37053975,19551196,37050000,50000,391,DRIVING,92,525,1000,1000,88,8102,6072,20,21,2.25804,1.68557,0.23861,0.13413,-345.263,2,2,0,100,100
2026-06-22T09:31:55.9511507-07:00,1782145915951,37103968,19601189,37100000,50000,392,DRIVING,92,293,949,1000,92,8122,6094,20,22,2.26362,1.69171,0.24427,0.13565,-344.926,3,2,0,100,-100
2026-06-22T09:31:55.9610573-07:00,1782145915961,37153971,19651192,37150000,50000,393,DRIVING,58,325,959,1000,54,8143,6093,21,-1,2.26948,1.69143,0.24701,0.13620,-348.631,3,3,0,100,-100
2026-06-22T09:31:55.9767400-07:00,1782145915976,37203969,19701190,37200000,50000,394,DRIVING,35,903,1000,1000,26,8166,6078,23,-15,2.27591,1.68724,0.24812,0.13630,-355.031,2,3,0,100,100
2026-06-22T09:31:55.9928689-07:00,1782145915992,37253970,19751191,37250000,50000,395,DRIVING,103,1000,1000,1000,89,8190,6081,24,3,2.28261,1.68808,0.25189,0.13639,-358.568,2,2,0,100,100
2026-06-22T09:31:55.9928689-07:00,1782145915992,37303969,19801190,37300000,50000,396,DRIVING,98,1000,1000,1000,85,8206,6095,16,14,2.28708,1.69199,0.25608,0.13647,-358.905,2,2,0,100,100
2026-06-22T09:31:56.0087377-07:00,1782145916008,37353971,19851192,37350000,50000,397,DRIVING,99,957,1000,1000,86,8224,6114,18,19,2.29210,1.69730,0.26124,0.13659,-358.737,2,2,0,100,100
2026-06-22T09:31:56.0298437-07:00,1782145916029,37403968,19901189,37400000,50000,398,DRIVING,93,719,1000,1000,89,8243,6135,19,21,2.29741,1.70316,0.26682,0.13674,-358.400,2,2,0,100,100
2026-06-22T09:31:56.0403738-07:00,1782145916040,37453973,19951194,37450000,50000,399,DRIVING,92,335,1000,1000,118,8263,6157,20,22,2.30299,1.70930,0.27269,0.13694,-358.063,3,2,0,100,-100
2026-06-22T09:31:56.0403738-07:00,1782145916040,37503972,20001193,37500000,50000,400,DRIVING,61,331,993,1000,72,8284,6156,21,-1,2.30886,1.70903,0.27548,0.13686,-361.768,3,3,0,100,-100
2026-06-22T09:31:56.0560869-07:00,1782145916056,37553971,20051192,37550000,50000,401,DRIVING,44,905,1000,1000,30,8307,6141,23,-15,2.31528,1.70484,0.27658,0.13670,-368.168,2,3,0,100,100
2026-06-22T09:31:56.0722098-07:00,1782145916072,37603980,20101201,37600000,50000,402,DRIVING,102,1000,1000,1000,83,8330,6143,23,2,2.32170,1.70540,0.28000,0.13599,-371.705,2,2,0,100,100
2026-06-22T09:31:56.0880868-07:00,1782145916088,37653970,20151191,37650000,50000,403,DRIVING,105,1000,1000,1000,86,8346,6155,16,12,2.32617,1.70875,0.28382,0.13515,-372.379,2,2,0,100,100
2026-06-22T09:31:56.0979458-07:00,1782145916097,37703973,20201194,37700000,50000,404,DRIVING,103,1000,1000,1000,88,8364,6174,18,19,2.33120,1.71405,0.28887,0.13406,-372.210,2,2,0,100,100
2026-06-22T09:31:56.1039925-07:00,1782145916103,37753968,20251189,37750000,50000,405,DRIVING,109,860,1000,1000,93,8383,6195,19,21,2.33650,1.71992,0.29433,0.13291,-371.873,2,2,0,100,100
2026-06-22T09:31:56.1199325-07:00,1782145916119,37803961,20301182,37800000,50000,406,DRIVING,109,494,1000,1000,106,8403,6216,20,21,2.34209,1.72578,0.29994,0.13175,-371.705,3,2,0,100,-100
2026-06-22T09:31:56.1359744-07:00,1782145916135,37853972,20351193,37850000,50000,407,DRIVING,78,486,1000,1000,70,8424,6215,21,-1,2.34795,1.72550,0.30263,0.13101,-375.410,3,3,0,100,-100
2026-06-22T09:31:56.1514516-07:00,1782145916151,37903971,20401192,37900000,50000,408,DRIVING,58,992,1000,1000,39,8448,6200,24,-15,2.35466,1.72131,0.30380,0.13054,-381.979,2,3,0,100,100
2026-06-22T09:31:56.1514516-07:00,1782145916151,37953972,20451193,37950000,50000,409,DRIVING,108,1000,1000,1000,80,8471,6202,23,2,2.36108,1.72187,0.30695,0.12903,-385.515,2,2,0,100,100
2026-06-22T09:31:56.1671105-07:00,1782145916167,38004026,20501247,38000000,50000,410,DRIVING,109,1000,1000,1000,85,8489,6216,18,14,2.36611,1.72578,0.31096,0.12706,-386.189,2,2,0,100,100
2026-06-22T09:31:56.1831197-07:00,1782145916183,38053976,20551197,38050000,50000,411,DRIVING,106,1000,1000,1000,91,8508,6234,19,18,2.37141,1.73081,0.31559,0.12477,-386.358,2,2,0,100,100
2026-06-22T09:31:56.1990949-07:00,1782145916199,38103967,20601188,38100000,50000,412,DRIVING,100,864,1000,1000,92,8529,6255,21,21,2.37728,1.73667,0.32084,0.12216,-386.358,2,2,0,100,100
2026-06-22T09:31:56.1990949-07:00,1782145916199,38153970,20651191,38150000,50000,413,DRIVING,96,484,1000,1000,92,8549,6277,20,22,2.38286,1.74281,0.32611,0.11959,-386.021,3,2,0,100,-100
2026-06-22T09:31:56.2171029-07:00,1782145916217,38203976,20701197,38200000,50000,414,DRIVING,59,536,1000,1000,52,8571,6277,22,0,2.38900,1.74281,0.32878,0.11807,-389.726,2,3,0,100,100
2026-06-22T09:31:56.2300257-07:00,1782145916230,38253972,20751193,38250000,50000,415,DRIVING,81,817,1000,1000,70,8595,6284,24,7,2.39571,1.74477,0.33243,0.11574,-392.589,2,2,0,100,100
2026-06-22T09:31:56.2460117-07:00,1782145916246,38303964,20801185,38300000,50000,416,DRIVING,91,688,1000,1000,85,8615,6301,20,17,2.40129,1.74952,0.33675,0.11292,-393.094,2,2,0,100,100
2026-06-22T09:31:56.2616836-07:00,1782145916261,38353962,20851183,38350000,50000,417,DRIVING,86,404,1000,1000,99,8635,6321,20,20,2.40688,1.75510,0.34143,0.10987,-393.094,3,2,0,100,-100
2026-06-22T09:31:56.2616836-07:00,1782145916261,38403972,20901193,38400000,50000,418,DRIVING,58,473,1000,1000,57,8656,6320,21,-1,2.41274,1.75482,0.34367,0.10819,-396.800,3,3,0,100,-100
2026-06-22T09:31:56.2775570-07:00,1782145916277,38453977,20951198,38450000,50000,419,DRIVING,41,987,1000,1000,26,8679,6304,23,-16,2.41916,1.75035,0.34438,0.10752,-403.368,2,3,0,100,100
2026-06-22T09:31:56.2936792-07:00,1782145916293,38503977,21001198,38500000,50000,420,DRIVING,95,1000,1000,1000,78,8702,6307,23,3,2.42559,1.75119,0.34687,0.10488,-406.737,2,2,0,100,100
2026-06-22T09:31:56.3094094-07:00,1782145916309,38553977,21051198,38550000,50000,421,DRIVING,98,1000,1000,1000,80,8719,6320,17,13,2.43033,1.75482,0.34970,0.10179,-407.410,2,2,0,100,100
2026-06-22T09:31:56.3094094-07:00,1782145916309,38603958,21101179,38600000,50000,422,DRIVING,98,1000,1000,1000,82,8737,6340,18,20,2.43536,1.76041,0.35332,0.09791,-407.073,2,2,0,100,100
2026-06-22T09:31:56.3321171-07:00,1782145916332,38653970,21151191,38650000,50000,423,DRIVING,99,1000,1000,1000,85,8758,6360,21,20,2.44122,1.76599,0.35720,0.09371,-407.242,2,2,0,100,100
2026-06-22T09:31:56.3409631-07:00,1782145916340,38703964,21201185,38700000,50000,424,DRIVING,99,818,1000,1000,96,8778,6382,20,22,2.44681,1.77214,0.36121,0.08942,-406.905,2,2,0,100,100
2026-06-22T09:31:56.3570126-07:00,1782145916357,38753966,21251187,38750000,50000,425,DRIVING,93,477,1000,1000,183,8799,6404,21,22,2.45267,1.77828,0.36532,0.08505,-406.737,3,2,0,100,-100
2026-06-22T09:31:56.3727166-07:00,1782145916372,38803969,21301190,38800000,50000,426,DRIVING,66,552,1000,1000,114,8820,6404,21,0,2.45854,1.77828,0.36720,0.08280,-410.273,2,3,0,100,100
2026-06-22T09:31:56.3727166-07:00,1782145916372,38853973,21351194,38850000,50000,427,DRIVING,91,896,1000,1000,88,8844,6408,24,4,2.46524,1.77940,0.36951,0.07965,-413.642,2,2,0,100,100
2026-06-22T09:31:56.3883947-07:00,1782145916388,38903963,21401184,38900000,50000,428,DRIVING,96,809,1000,1000,121,8864,6424,20,16,2.47082,1.78386,0.37245,0.07557,-414.316,2,2,0,100,100
2026-06-22T09:31:56.4040875-07:00,1782145916404,38953972,21451193,38950000,50000,429,DRIVING,93,444,1000,1000,280,8885,6444,21,20,2.47669,1.78945,0.37577,0.07091,-414.484,3,2,0,100,-100
2026-06-22T09:31:56.4201464-07:00,1782145916420,39004029,21501250,39000000,50000,430,DRIVING,55,423,1000,1000,167,8906,6442,21,-2,2.48255,1.78889,0.37716,0.06865,-418.358,3,3,0,100,-100
2026-06-22T09:31:56.4302583-07:00,1782145916430,39053981,21551202,39050000,50000,431,DRIVING,31,986,1000,1000,23,8929,6427,23,-15,2.48898,1.78470,0.37764,0.06764,-424.758,2,3,0,100,100
2026-06-22T09:31:56.4359807-07:00,1782145916435,39103963,21601184,39100000,50000,432,DRIVING,106,1000,1000,1000,92,8953,6430,24,3,2.49568,1.78554,0.37903,0.06413,-428.294,2,2,0,100,100
2026-06-22T09:31:56.4518326-07:00,1782145916451,39153980,21651201,39150000,50000,433,DRIVING,96,1000,1000,1000,85,8969,6445,16,15,2.50015,1.78973,0.38062,0.06011,-428.463,2,2,0,100,100
2026-06-22T09:31:56.4675677-07:00,1782145916467,39203971,21701192,39200000,50000,434,DRIVING,95,1000,1000,1000,83,8987,6464,18,19,2.50517,1.79504,0.38253,0.05531,-428.294,2,2,0,100,100
2026-06-22T09:31:56.4675677-07:00,1782145916467,39253967,21751188,39250000,50000,435,DRIVING,95,941,1000,1000,89,9006,6486,19,22,2.51048,1.80118,0.38470,0.05001,-427.789,2,2,0,100,100
2026-06-22T09:31:56.4833988-07:00,1782145916483,39303967,21801188,39300000,50000,436,DRIVING,95,749,1000,1000,108,9027,6508,21,22,2.51634,1.80732,0.38698,0.04446,-427.621,2,2,0,100,100
2026-06-22T09:31:56.4991173-07:00,1782145916499,39353972,21851193,39350000,50000,437,DRIVING,95,387,1000,1000,171,9047,6530,20,22,2.52193,1.81347,0.38925,0.03905,-427.284,3,2,0,100,-100
2026-06-22T09:31:56.5148359-07:00,1782145916514,39403965,21901186,39400000,50000,438,DRIVING,56,418,1000,1000,79,9069,6530,22,0,2.52807,1.81347,0.39025,0.03614,-430.989,3,3,0,100,-100
2026-06-22T09:31:56.5305626-07:00,1782145916530,39453979,21951200,39450000,50000,439,DRIVING,28,982,1000,1000,18,9092,6514,23,-16,2.53449,1.80900,0.39046,0.03519,-437.558,2,3,0,100,100
2026-06-22T09:31:56.5305626-07:00,1782145916530,39503964,22001185,39500000,50000,440,DRIVING,110,1000,1000,1000,91,9115,6517,23,3,2.54092,1.80984,0.39103,0.03160,-440.926,2,2,0,100,100
2026-06-22T09:31:56.5464675-07:00,1782145916546,39553971,22051192,39550000,50000,441,DRIVING,105,1000,1000,1000,82,9132,6530,17,13,2.54566,1.81347,0.39164,0.02746,-441.600,2,2,0,100,100
2026-06-22T09:31:56.5621342-07:00,1782145916562,39603967,22101188,39600000,50000,442,DRIVING,99,1000,1000,1000,85,9150,6549,18,19,2.55069,1.81877,0.39241,0.02235,-441.431,2,2,0,100,100
2026-06-22T09:31:56.5777684-07:00,1782145916577,39653975,22151196,39650000,50000,443,DRIVING,105,981,1000,1000,89,9170,6570,20,21,2.55628,1.82464,0.39328,0.01669,-441.263,2,2,0,100,100
2026-06-22T09:31:56.5777684-07:00,1782145916577,39703968,22201189,39700000,50000,444,DRIVING,100,711,1000,1000,95,9190,6591,20,21,2.56186,1.83050,0.39417,0.01104,-441.094,2,2,0,100,100
2026-06-22T09:31:56.5938521-07:00,1782145916593,39753959,22251180,39750000,50000,445,DRIVING,98,349,1000,1000,104,9211,6613,21,22,2.56773,1.83664,0.39512,0.00511,-440.926,3,2,0,100,-100
2026-06-22T09:31:56.6098106-07:00,1782145916609,39803963,22301184,39800000,50000,446,DRIVING,59,357,947,1000,66,9233,6613,22,0,2.57387,1.83664,0.39540,0.00205,-444.631,3,3,0,100,-100
2026-06-22T09:31:56.6259157-07:00,1782145916625,39853967,22351188,39850000,50000,447,DRIVING,34,920,1000,1000,27,9257,6598,24,-15,2.58057,1.83245,0.39538,0.00079,-451.200,2,3,0,100,100
2026-06-22T09:31:56.6419834-07:00,1782145916641,39903966,22401187,39900000,50000,448,DRIVING,100,1000,1000,1000,92,9280,6602,23,4,2.58699,1.83357,0.39509,-0.00296,-454.400,2,2,0,100,100
2026-06-22T09:31:56.6475172-07:00,1782145916647,39953962,22451183,39950000,50000,449,DRIVING,92,946,1000,1000,79,9297,6616,17,14,2.59174,1.83748,0.39472,-0.00728,-454.905,2,2,0,100,100
2026-06-22T09:31:56.6577935-07:00,1782145916657,40004025,22501246,40000000,50000,450,DRIVING,95,957,1000,1000,80,9316,6636,19,20,2.59705,1.84307,0.39427,-0.01270,-454.737,2,2,0,100,100
2026-06-22T09:31:56.6738098-07:00,1782145916673,40053972,22551193,40050000,50000,451,DRIVING,95,745,1000,1000,79,9335,6658,19,22,2.60235,1.84921,0.39385,-0.01841,-454.231,2,2,0,100,100
2026-06-22T09:31:56.6897546-07:00,1782145916689,40103973,22601194,40100000,50000,452,DRIVING,88,352,1000,1000,111,9356,6681,21,23,2.60822,1.85563,0.39343,-0.02454,-453.894,3,2,0,100,-100
2026-06-22T09:31:56.6897546-07:00,1782145916689,40153973,22651194,40150000,50000,453,DRIVING,46,337,984,1000,47,9377,6680,21,-1,2.61408,1.85535,0.39306,-0.02731,-457.600,3,3,0,100,-100
2026-06-22T09:31:56.7055350-07:00,1782145916705,40203964,22701185,40200000,50000,454,DRIVING,9,918,1000,1000,0,9400,6665,23,-15,2.62050,1.85116,0.39279,-0.02839,-464.000,2,3,0,100,100
2026-06-22T09:31:56.7215474-07:00,1782145916721,40253977,22751198,40250000,50000,455,DRIVING,83,1000,1000,1000,72,9424,6668,24,3,2.62721,1.85200,0.39165,-0.03199,-467.536,2,2,0,100,100
2026-06-22T09:31:56.7375209-07:00,1782145916737,40303972,22801193,40300000,50000,456,DRIVING,69,1000,1000,1000,54,9441,6682,17,14,2.63195,1.85591,0.39031,-0.03610,-468.042,2,2,0,100,100
2026-06-22T09:31:56.7531555-07:00,1782145916753,40353977,22851198,40350000,50000,457,DRIVING,73,1000,1000,1000,56,9459,6703,18,21,2.63698,1.86178,0.38867,-0.04130,-467.536,2,2,0,100,100
2026-06-22T09:31:56.7613001-07:00,1782145916761,40403970,22901191,40400000,50000,458,DRIVING,82,1000,1000,1000,65,9478,6723,19,20,2.64229,1.86736,0.38705,-0.04649,-467.368,2,2,0,100,100
2026-06-22T09:31:56.7729636-07:00,1782145916772,40453967,22951188,40450000,50000,459,DRIVING,83,929,1000,1000,69,9497,6744,19,21,2.64759,1.87323,0.38541,-0.05183,-467.031,2,2,0,100,100
2026-06-22T09:31:56.7849862-07:00,1782145916784,40503962,23001183,40500000,50000,460,DRIVING,85,807,1000,1000,73,9517,6764,20,20,2.65318,1.87881,0.38378,-0.05717,-467.031,2,2,0,100,100
2026-06-22T09:31:56.8011900-07:00,1782145916801,40553967,23051188,40550000,50000,461,DRIVING,93,663,1000,1000,83,9537,6786,20,22,2.65876,1.88495,0.38209,-0.06279,-466.694,2,2,0,100,100
2026-06-22T09:31:56.8011900-07:00,1782145916801,40603962,23101183,40600000,50000,462,DRIVING,85,481,1000,1000,92,9557,6806,20,20,2.66435,1.89054,0.38049,-0.06814,-466.694,3,2,0,100,-100
2026-06-22T09:31:56.8164900-07:00,1782145916816,40653974,23151195,40650000,50000,463,DRIVING,0,626,1000,1000,0,9575,6804,18,-2,2.66937,1.88998,0.37972,-0.07024,-470.063,2,3,0,100,100
2026-06-22T09:31:56.8363958-07:00,1782145916836,40703973,23201194,40700000,50000,464,DRIVING,76,990,1000,1000,63,9599,6812,24,8,2.67607,1.89222,0.37799,-0.07436,-472.758,2,2,0,100,100
2026-06-22T09:31:56.8482396-07:00,1782145916848,40753968,23251189,40750000,50000,465,DRIVING,76,1000,1000,1000,62,9616,6827,17,15,2.68082,1.89640,0.37624,-0.07847,-473.094,2,2,0,100,100
2026-06-22T09:31:56.8594921-07:00,1782145916859,40803974,23301195,40800000,50000,466,DRIVING,83,990,1000,1000,75,9635,6846,19,19,2.68613,1.90171,0.37416,-0.08335,-473.094,2,2,0,100,100
2026-06-22T09:31:56.8716511-07:00,1782145916871,40853970,23351191,40850000,50000,467,DRIVING,93,972,1000,1000,83,9654,6867,19,21,2.69143,1.90757,0.37200,-0.08850,-472.758,2,2,0,100,100
2026-06-22T09:31:56.8795704-07:00,1782145916879,40903966,23401187,40900000,50000,468,DRIVING,96,924,1000,1000,83,9673,6887,19,20,2.69674,1.91316,0.36991,-0.09353,-472.589,2,2,0,100,100
2026-06-22T09:31:56.8955041-07:00,1782145916895,40953962,23451183,40950000,50000,469,DRIVING,96,873,1000,1000,85,9693,6908,20,21,2.70232,1.91902,0.36772,-0.09882,-472.421,2,2,0,100,100
2026-06-22T09:31:56.9114635-07:00,1782145916911,41004024,23501245,41000000,50000,470,DRIVING,98,845,1000,1000,92,9712,6928,19,20,2.70763,1.92461,0.36566,-0.10386,-472.252,2,2,0,100,100
2026-06-22T09:31:56.9205827-07:00,1782145916920,41053976,23551197,41050000,50000,471,DRIVING,96,808,1000,1000,92,9731,6949,19,21,2.71294,1.93047,0.36358,-0.10904,-471.915,2,2,0,100,100
2026-06-22T09:31:56.9326261-07:00,1782145916932,41103969,23601190,41100000,50000,472,DRIVING,99,783,1000,1000,105,9751,6969,20,20,2.71852,1.93606,0.36149,-0.11422,-471.915,2,2,0,100,100
2026-06-22T09:31:56.9451361-07:00,1782145916945,41153975,23651196,41150000,50000,473,DRIVING,98,726,1000,1000,105,9770,6990,19,21,2.72383,1.94192,0.35944,-0.11942,-471.579,2,2,0,100,100
2026-06-22T09:31:56.9591167-07:00,1782145916959,41203969,23701190,41200000,50000,474,DRIVING,93,673,1000,1000,117,9790,7012,20,22,2.72941,1.94807,0.35731,-0.12488,-471.242,2,2,0,100,100
2026-06-22T09:31:56.9696476-07:00,1782145916969,41253975,23751196,41250000,50000,475,DRIVING,98,575,1000,1000,135,9809,7033,19,21,2.73472,1.95393,0.35532,-0.13010,-470.905,2,2,0,100,100
2026-06-22T09:31:56.9752340-07:00,1782145916975,41303977,23801198,41300000,50000,476,DRIVING,99,494,1000,1000,167,9829,7054,20,21,2.74030,1.95979,0.35329,-0.13545,-470.736,3,2,0,100,-100
2026-06-22T09:31:56.9910039-07:00,1782145916991,41353977,23851198,41350000,50000,477,DRIVING,73,745,1000,1000,83,9849,7053,20,-1,2.74589,1.95951,0.35220,-0.13787,-474.273,2,3,0,100,100
2026-06-22T09:31:57.0067150-07:00,1782145917006,41403974,23901195,41400000,50000,478,DRIVING,106,1000,1000,1000,92,9871,7059,22,6,2.75203,1.96119,0.35043,-0.14136,-476.968,2,2,0,100,100
2026-06-22T09:31:57.0225831-07:00,1782145917022,41453971,23951192,41450000,50000,479,DRIVING,105,1000,1000,1000,83,9889,7073,18,14,2.75706,1.96510,0.34836,-0.14531,-477.642,2,2,0,100,100
2026-06-22T09:31:57.0306995-07:00,1782145917030,41503967,24001188,41500000,50000,480,DRIVING,100,1000,1000,1000,88,9907,7091,18,18,2.76208,1.97013,0.34602,-0.14977,-477.642,2,2,0,100,100
2026-06-22T09:31:57.0382491-07:00,1782145917038,41553972,24051193,41550000,50000,481,DRIVING,103,1000,1000,1000,86,9926,7111,19,20,2.76739,1.97571,0.34351,-0.15460,-477.473,2,2,0,100,100
2026-06-22T09:31:57.0541449-07:00,1782145917054,41603974,24101195,41600000,50000,482,DRIVING,99,1000,1000,1000,85,9946,7131,20,20,2.77297,1.98130,0.34094,-0.15955,-477.473,2,2,0,100,100
2026-06-22T09:31:57.0700776-07:00,1782145917070,41653961,24151182,41650000,50000,483,DRIVING,98,1000,1000,1000,82,9966,7152,20,21,2.77856,1.98716,0.33831,-0.16464,-477.305,2,2,0,100,100
2026-06-22T09:31:57.0832169-07:00,1782145917083,41703963,24201184,41700000,50000,484,DRIVING,99,1000,1000,1000,83,9985,7173,19,21,2.78387,1.99302,0.33578,-0.16962,-476.968,2,2,0,100,100
2026-06-22T09:31:57.0900827-07:00,1782145917090,41753971,24251192,41750000,50000,485,DRIVING,98,1000,1000,1000,83,10005,7194,20,21,2.78945,1.99889,0.33320,-0.17473,-476.800,2,2,0,100,100
2026-06-22T09:31:57.1101000-07:00,1782145917110,41803982,24301203,41800000,50000,486,DRIVING,96,1000,1000,1000,82,10025,7215,20,21,2.79504,2.00475,0.33063,-0.17985,-476.631,2,2,0,100,100
2026-06-22T09:31:57.1177623-07:00,1782145917117,41853973,24351194,41850000,50000,487,DRIVING,96,1000,1000,1000,80,10044,7236,19,21,2.80034,2.01062,0.32816,-0.18485,-476.294,2,2,0,100,100
2026-06-22T09:31:57.1336146-07:00,1782145917133,41903975,24401196,41900000,50000,488,DRIVING,96,1000,1000,1000,80,10064,7257,20,21,2.80593,2.01648,0.32563,-0.18999,-476.126,2,2,0,100,100
2026-06-22T09:31:57.1468043-07:00,1782145917146,41953958,24451179,41950000,50000,489,DRIVING,100,1000,1000,1000,88,10084,7278,20,21,2.81151,2.02235,0.32313,-0.19514,-475.958,2,2,0,100,100
2026-06-22T09:31:57.1586848-07:00,1782145917158,42004012,24501233,42000000,50000,490,DRIVING,105,1000,1000,1000,89,10103,7298,19,20,2.81682,2.02793,0.32076,-0.20004,-475.789,2,2,0,100,100
2026-06-22T09:31:57.1714553-07:00,1782145917171,42053977,24551198,42050000,50000,491,DRIVING,106,1000,1000,1000,95,10122,7318,19,20,2.82212,2.03352,0.31841,-0.20495,-475.621,2,2,0,100,100
2026-06-22T09:31:57.1832195-07:00,1782145917183,42103968,24601189,42100000,50000,492,DRIVING,105,1000,1000,1000,91,10141,7339,19,21,2.82743,2.03938,0.31602,-0.21000,-475.284,2,2,0,100,100
2026-06-22T09:31:57.1969781-07:00,1782145917196,42153971,24651192,42150000,50000,493,DRIVING,103,1000,1000,1000,86,10160,7360,19,21,2.83273,2.04525,0.31366,-0.21507,-474.947,2,2,0,100,100
2026-06-22T09:31:57.2090028-07:00,1782145917209,42203972,24701193,42200000,50000,494,DRIVING,98,1000,1000,1000,83,10180,7381,20,21,2.83832,2.05111,0.31126,-0.22026,-474.779,2,2,0,100,100
2026-06-22T09:31:57.2201779-07:00,1782145917220,42253979,24751200,42250000,50000,495,DRIVING,106,1000,1000,1000,83,10199,7402,19,21,2.84362,2.05697,0.30895,-0.22535,-474.442,2,2,0,100,100
2026-06-22T09:31:57.2304300-07:00,1782145917230,42303972,24801193,42300000,50000,496,DRIVING,102,1000,1000,1000,85,10219,7423,20,21,2.84921,2.06284,0.30660,-0.23057,-474.273,2,2,0,100,100
2026-06-22T09:31:57.2444082-07:00,1782145917244,42353963,24851184,42350000,50000,497,DRIVING,103,1000,1000,1000,82,10239,7444,20,21,2.85479,2.06870,0.30426,-0.23579,-474.105,2,2,0,100,100
2026-06-22T09:31:57.2444082-07:00,1782145917244,42403979,24901200,42400000,50000,498,DRIVING,106,986,1000,1000,88,10258,7464,19,20,2.86010,2.07429,0.30205,-0.24077,-473.937,2,2,0,100,100
2026-06-22T09:31:57.2602515-07:00,1782145917260,42453967,24951188,42450000,50000,499,DRIVING,102,1000,1000,1000,85,10278,7486,20,22,2.86569,2.08043,0.29971,-0.24614,-473.600,2,2,0,100,100
2026-06-22T09:31:57.2811668-07:00,1782145917281,42503970,25001191,42500000,50000,500,DRIVING,100,1000,1000,1000,86,10298,7506,20,20,2.87127,2.08602,0.29747,-0.25126,-473.600,2,2,0,100,100
2026-06-22T09:31:57.2919368-07:00,1782145917291,42553972,25051193,42550000,50000,501,DRIVING,93,1000,1000,1000,80,10318,7527,20,21,2.87686,2.09188,0.29519,-0.25651,-473.431,2,2,0,100,100
2026-06-22T09:31:57.3092532-07:00,1782145917309,42603972,25101193,42600000,50000,502,DRIVING,99,1000,1000,1000,86,10338,7548,20,21,2.88244,2.09775,0.29293,-0.26177,-473.263,2,2,0,100,100
2026-06-22T09:31:57.3212886-07:00,1782145917321,42653972,25151193,42650000,50000,503,DRIVING,95,1000,1000,1000,82,10358,7569,20,21,2.88803,2.10361,0.29069,-0.26704,-473.094,2,2,0,100,100
2026-06-22T09:31:57.3306107-07:00,1782145917330,42703971,25201192,42700000,50000,504,DRIVING,98,1000,1000,1000,86,10378,7590,20,21,2.89361,2.10947,0.28846,-0.27231,-472.926,2,2,0,100,100
2026-06-22T09:31:57.3391668-07:00,1782145917339,42753966,25251187,42750000,50000,505,DRIVING,96,988,1000,1000,82,10397,7611,19,21,2.89892,2.11534,0.28631,-0.27747,-472.589,2,2,0,100,100
